x y z t
0.048 0.126 9.439 4
0.048 0.126 9.439 5
-0.162 0.183 9.104 5
-0.162 0.183 9.104 5
-0.162 0.183 9.104 5
-0.162 0.183 9.104 6
0.067 -0.084 10.052 4
0.067 -0.084 10.052 5
0.067 -0.084 10.052 5
0.067 -0.084 10.052 5
0.0 -0.017 10.243 5
0.0 -0.017 10.243 6
0.0 -0.017 10.243 5
0.0 -0.017 10.243 4
0.106 0.241 9.104 6
0.106 0.241 9.104 4
0.106 0.241 9.104 5
0.106 0.241 9.104 6
0.019 -0.036 9.544 5
0.019 -0.036 9.544 4
0.019 -0.036 9.544 5
0.019 -0.036 9.544 5
0.249 0.289 9.554 5
0.249 0.289 9.554 6
0.249 0.289 9.554 5
0.249 0.289 9.554 4
0.038 -0.036 9.64 5
0.038 -0.036 9.64 5
0.038 -0.036 9.64 5
0.038 -0.036 9.64 5
-0.085 0.193 9.717 6
-0.085 0.193 9.717 4
-0.085 0.193 9.717 5
-0.085 0.193 9.717 5
-0.028 -0.189 10.157 5
-0.028 -0.189 10.157 5
-0.028 -0.189 10.157 6
-0.028 -0.189 10.157 5
0.182 0.308 8.682 4
0.182 0.308 8.682 5
0.182 0.308 8.682 5
0.144 -0.026 9.764 5
0.144 -0.026 9.764 6
0.144 -0.026 9.764 5
0.144 -0.026 9.764 4
-0.104 0.107 10.119 5
-0.104 0.107 10.119 5
-0.104 0.107 10.119 5
-0.104 0.107 10.119 6
-0.037 -0.17 9.477 5
-0.037 -0.17 9.477 4
-0.037 -0.17 9.477 5
-0.037 -0.17 9.477 5
0.096 0.212 9.209 5
0.096 0.212 9.209 6
0.096 0.212 9.209 5
0.096 0.212 9.209 4
0.22 0.02 9.697 5
0.22 0.02 9.697 5
0.22 0.02 9.697 5
0.22 0.02 9.697 5
0.067 0.164 9.669 6
0.067 0.164 9.669 5
0.067 0.164 9.669 4
0.067 0.164 9.669 5
-0.104 0.04 9.257 5
-0.104 0.04 9.257 5
-0.104 0.04 9.257 6
-0.104 0.04 9.257 5
0.029 0.02 9.487 4
0.029 0.02 9.487 5
0.029 0.02 9.487 5
0.029 0.02 9.487 5
0.077 -0.074 9.535 6
0.077 -0.074 9.535 5
0.077 -0.074 9.535 4
0.077 -0.074 9.535 5
0.192 0.193 9.86 5
0.192 0.193 9.86 5
0.192 0.193 9.86 5
0.192 0.193 9.86 6
0.259 -0.074 9.678 4
0.259 -0.074 9.678 5
0.259 -0.074 9.678 5
0.259 -0.074 9.678 5
-0.104 0.049 9.477 5
-0.104 0.049 9.477 6
-0.104 0.049 9.477 5
-0.104 0.049 9.477 4
0.029 0.25 9.065 5
0.029 0.25 9.065 5
0.029 0.25 9.065 5
0.058 0.078 9.64 6
0.058 0.078 9.64 5
0.058 0.078 9.64 5
0.058 0.078 9.64 4
0.125 -0.026 10.301 5
0.125 -0.026 10.301 5
0.125 -0.026 10.301 6
0.125 -0.026 10.301 5
-0.028 -0.113 9.477 4
-0.028 -0.113 9.477 5
-0.028 -0.113 9.477 5
-0.028 -0.113 9.477 5
0.259 0.356 9.219 5
0.259 0.356 9.219 6
0.259 0.356 9.219 4
0.259 0.356 9.219 5
0.278 -0.055 9.343 5
0.278 -0.055 9.343 5
0.278 -0.055 9.343 5
0.278 -0.055 9.343 6
-0.066 0.126 9.199 5
-0.066 0.126 9.199 4
-0.066 0.126 9.199 5
-0.066 0.126 9.199 5
-0.056 0.011 10.397 5
-0.056 0.011 10.397 6
-0.056 0.011 10.397 5
-0.056 0.011 10.397 4
-0.028 -0.036 9.458 5
-0.028 -0.036 9.458 5
-0.028 -0.036 9.458 5
-0.028 -0.036 9.458 6
0.153 0.212 8.874 5
0.153 0.212 8.874 4
0.153 0.212 8.874 5
0.153 0.212 8.874 5
0.259 0.059 9.822 5
0.259 0.059 9.822 5
0.259 0.059 9.822 6
0.259 0.059 9.822 4
0.134 0.116 9.966 5
0.134 0.116 9.966 5
0.134 0.116 9.966 6
0.134 0.116 9.966 4
-0.2 -0.113 9.362 6
-0.2 -0.113 9.362 5
-0.2 -0.113 9.362 4
-0.2 -0.113 9.362 5
-0.047 0.155 9.688 5
-0.047 0.155 9.688 5
-0.047 0.155 9.688 6
0.173 0.107 9.64 5
0.173 0.107 9.64 4
0.173 0.107 9.64 5
0.173 0.107 9.64 5
0.029 0.145 9.429 5
0.029 0.145 9.429 6
0.029 0.145 9.429 5
0.029 0.145 9.429 4
0.019 -0.026 9.822 5
0.019 -0.026 9.822 5
0.019 -0.026 9.822 5
0.019 -0.026 9.822 5
0.038 0.279 8.96 6
0.038 0.279 8.96 5
0.038 0.279 8.96 4
0.038 0.279 8.96 5
0.029 -0.065 9.621 5
0.029 -0.065 9.621 5
0.029 -0.065 9.621 6
0.029 -0.065 9.621 5
0.307 0.049 10.301 4
0.307 0.049 10.301 5
0.307 0.049 10.301 5
0.307 0.049 10.301 5
-0.133 0.346 9.525 6
-0.133 0.346 9.525 5
-0.133 0.346 9.525 4
-0.133 0.346 9.525 5
-0.037 -0.18 9.448 5
-0.037 -0.18 9.448 5
-0.037 -0.18 9.448 5
-0.037 -0.18 9.448 6
-0.056 0.116 9.41 4
-0.056 0.116 9.41 5
-0.056 0.116 9.41 5
-0.056 0.116 9.41 5
0.115 0.049 9.937 5
0.115 0.049 9.937 6
0.115 0.049 9.937 5
0.115 0.049 9.937 4
0.115 0.26 9.784 5
0.115 0.26 9.784 5
0.115 0.26 9.784 5
0.115 0.26 9.784 6
0.106 -0.026 9.391 5
0.106 -0.026 9.391 4
0.106 -0.026 9.391 5
0.106 -0.026 9.391 5
0.125 0.336 8.912 5
0.125 0.336 8.912 6
0.125 0.336 8.912 5
0.125 0.336 8.912 4
-0.19 0.02 9.63 5
-0.19 0.02 9.63 5
-0.19 0.02 9.63 5
0.077 0.059 9.879 5
0.077 0.059 9.879 6
0.077 0.059 9.879 4
0.077 0.059 9.879 5
0.01 0.087 9.937 5
0.01 0.087 9.937 5
0.01 0.087 9.937 5
0.01 0.087 9.937 6
-0.008 0.097 9.286 5
-0.008 0.097 9.286 4
-0.008 0.097 9.286 5
-0.008 0.097 9.286 5
0.106 -0.046 9.42 5
0.106 -0.046 9.42 6
0.106 -0.046 9.42 5
0.106 -0.046 9.42 4
0.383 0.222 9.803 6
0.383 0.222 9.803 4
0.383 0.222 9.803 5
0.383 0.222 9.803 6
0.038 0.231 9.4 5
0.038 0.231 9.4 4
0.038 0.231 9.4 5
0.038 0.231 9.4 5
-0.401 -0.304 9.803 5
-0.401 -0.304 9.803 5
-0.401 -0.304 9.803 6
-0.401 -0.304 9.803 4
0.01 0.078 9.535 5
0.01 0.078 9.535 5
0.01 0.078 9.535 5
0.01 0.078 9.535 5
0.431 0.26 9.151 6
0.431 0.26 9.151 5
0.431 0.26 9.151 4
0.431 0.26 9.151 5
-0.018 -0.036 10.148 5
-0.018 -0.036 10.148 5
-0.018 -0.036 10.148 6
-0.018 -0.036 10.148 5
0.019 0.04 9.793 4
0.019 0.04 9.793 5
0.019 0.04 9.793 5
0.019 0.04 9.793 5
0.125 0.451 8.768 6
0.125 0.451 8.768 5
0.125 0.451 8.768 4
0.125 0.451 8.768 5
0.038 -0.026 9.63 5
0.038 -0.026 9.63 5
0.038 -0.026 9.63 5
0.134 -0.084 10.588 6
0.134 -0.084 10.588 4
0.134 -0.084 10.588 5
0.134 -0.084 10.588 5
0.0 0.26 9.4 5
0.0 0.26 9.4 6
0.0 0.26 9.4 5
0.0 0.26 9.4 5
0.134 0.087 8.778 4
0.134 0.087 8.778 5
0.134 0.087 8.778 5
0.134 0.087 8.778 5
-0.037 0.097 9.42 6
-0.037 0.097 9.42 5
-0.037 0.097 9.42 4
-0.037 0.097 9.42 5
0.268 -0.026 10.215 5
0.268 -0.026 10.215 5
0.268 -0.026 10.215 6
0.268 -0.026 10.215 5
0.01 0.317 9.535 4
0.01 0.317 9.535 5
0.01 0.317 9.535 5
0.01 0.317 9.535 5
0.106 0.011 9.554 5
0.106 0.011 9.554 6
0.106 0.011 9.554 4
0.106 0.011 9.554 5
0.058 -0.046 9.697 5
0.058 -0.046 9.697 5
0.058 -0.046 9.697 5
0.058 -0.046 9.697 6
0.24 0.202 9.295 5
0.24 0.202 9.295 4
0.24 0.202 9.295 5
0.24 0.202 9.295 5
0.0 0.03 9.41 5
0.0 0.03 9.41 6
0.0 0.03 9.41 5
0.0 0.03 9.41 4
-0.056 0.059 9.831 5
-0.056 0.059 9.831 5
-0.056 0.059 9.831 5
-0.056 0.059 9.831 6
-0.047 -0.007 9.784 5
-0.047 -0.007 9.784 5
-0.047 -0.007 9.784 4
-0.047 -0.007 9.784 5
0.412 0.231 8.912 5
0.412 0.231 8.912 5
0.412 0.231 8.912 6
0.192 0.202 10.023 4
0.192 0.202 10.023 5
0.192 0.202 10.023 5
0.192 0.202 10.023 5
-0.104 -0.17 9.784 5
-0.104 -0.17 9.784 6
-0.104 -0.17 9.784 5
-0.104 -0.17 9.784 4
-0.133 0.327 8.845 5
-0.133 0.327 8.845 5
-0.133 0.327 8.845 5
-0.133 0.327 8.845 6
-0.056 -0.084 9.726 5
-0.056 -0.084 9.726 4
-0.056 -0.084 9.726 5
-0.056 -0.084 9.726 5
0.096 0.087 10.358 5
0.096 0.087 10.358 6
0.096 0.087 10.358 5
0.096 0.087 10.358 4
0.22 0.02 9.429 5
0.22 0.02 9.429 5
0.22 0.02 9.429 5
0.22 0.02 9.429 5
0.192 0.202 9.094 6
0.192 0.202 9.094 4
0.192 0.202 9.094 5
0.192 0.202 9.094 5
-0.075 0.183 9.42 5
-0.075 0.183 9.42 5
-0.075 0.183 9.42 6
-0.075 0.183 9.42 5
0.106 0.212 9.822 4
0.106 0.212 9.822 5
0.106 0.212 9.822 6
0.106 0.212 9.822 4
-0.066 0.03 9.793 6
-0.066 0.03 9.793 5
-0.066 0.03 9.793 4
-0.066 0.03 9.793 5
0.086 0.087 9.525 5
0.086 0.087 9.525 5
0.086 0.087 9.525 6
0.086 0.087 9.525 5
0.029 0.212 9.448 4
0.029 0.212 9.448 5
0.029 0.212 9.448 5
0.029 0.212 9.448 5
0.077 0.03 9.458 5
0.077 0.03 9.458 6
0.077 0.03 9.458 4
0.029 0.183 9.717 5
0.029 0.183 9.717 5
0.029 0.183 9.717 5
0.029 0.183 9.717 5
-0.008 0.26 10.033 6
-0.008 0.26 10.033 5
-0.008 0.26 10.033 4
-0.008 0.26 10.033 5
-0.19 -0.055 9.784 5
-0.19 -0.055 9.784 5
-0.19 -0.055 9.784 6
-0.19 -0.055 9.784 5
0.038 0.145 9.065 4
0.038 0.145 9.065 5
0.038 0.145 9.065 5
0.038 0.145 9.065 5
0.22 0.155 9.784 6
0.22 0.155 9.784 5
0.22 0.155 9.784 4
0.22 0.155 9.784 5
-0.066 -0.017 10.272 5
-0.066 -0.017 10.272 5
-0.066 -0.017 10.272 5
-0.066 -0.017 10.272 6
-0.181 -0.055 9.669 4
-0.181 -0.055 9.669 5
-0.181 -0.055 9.669 5
-0.181 -0.055 9.669 5
0.077 0.375 8.941 5
0.077 0.375 8.941 6
0.077 0.375 8.941 5
0.077 0.375 8.941 4
0.134 0.212 9.669 5
0.134 0.212 9.669 5
0.134 0.212 9.669 5
0.134 0.212 9.669 6
0.077 0.049 10.329 5
0.077 0.049 10.329 4
0.077 0.049 10.329 5
0.077 0.049 10.329 5
-0.2 -0.026 9.219 5
-0.2 -0.026 9.219 6
-0.2 -0.026 9.219 5
-0.2 -0.026 9.219 4
-0.085 0.183 9.372 5
-0.085 0.183 9.372 5
-0.085 0.183 9.372 5
-0.085 0.183 9.372 5
0.058 -0.026 9.726 6
0.058 -0.026 9.726 5
0.058 -0.026 9.726 4
0.058 -0.026 9.726 5
0.201 0.059 10.195 5
0.201 0.059 10.195 5
0.201 0.059 10.195 6
0.211 0.116 9.123 5
0.211 0.116 9.123 4
0.211 0.116 9.123 5
0.211 0.116 9.123 5
-0.104 0.231 9.487 5
-0.104 0.231 9.487 6
-0.104 0.231 9.487 5
-0.104 0.231 9.487 4
-0.085 -0.161 9.582 6
-0.085 -0.161 9.582 4
-0.085 -0.161 9.582 5
-0.085 -0.161 9.582 5
0.125 0.078 10.1 6
0.125 0.078 10.1 4
0.125 0.078 10.1 5
0.125 0.078 10.1 5
0.029 0.193 9.535 5
0.029 0.193 9.535 5
0.029 0.193 9.535 6
0.029 0.193 9.535 5
-0.075 -0.094 9.736 4
-0.075 -0.094 9.736 5
-0.075 -0.094 9.736 5
-0.075 -0.094 9.736 5
-0.037 0.097 9.247 6
-0.037 0.097 9.247 5
-0.037 0.097 9.247 4
-0.037 0.097 9.247 5
0.546 0.097 9.535 5
0.546 0.097 9.535 5
0.546 0.097 9.535 6
0.546 0.097 9.535 5
0.0 0.241 9.535 4
0.0 0.241 9.535 5
0.0 0.241 9.535 5
0.0 0.241 9.535 5
-0.401 -0.256 10.157 5
-0.401 -0.256 10.157 6
-0.401 -0.256 10.157 4
-0.401 -0.256 10.157 5
0.048 0.202 9.515 5
0.048 0.202 9.515 5
0.048 0.202 9.515 5
0.048 0.202 9.515 6
0.153 0.222 9.094 5
0.153 0.222 9.094 4
0.153 0.222 9.094 5
0.153 0.222 9.094 5
0.307 0.155 9.535 6
0.307 0.155 9.535 5
0.307 0.155 9.535 5
0.019 -0.189 10.282 4
0.019 -0.189 10.282 5
0.019 -0.189 10.282 5
0.019 -0.189 10.282 5
-0.095 0.308 8.864 6
-0.095 0.308 8.864 5
-0.095 0.308 8.864 4
-0.095 0.308 8.864 5
-0.162 -0.103 9.822 5
-0.162 -0.103 9.822 5
-0.162 -0.103 9.822 5
-0.162 -0.103 9.822 6
0.345 0.116 9.937 4
0.345 0.116 9.937 5
0.345 0.116 9.937 5
0.345 0.116 9.937 5
-0.047 0.145 9.391 5
-0.047 0.145 9.391 6
-0.047 0.145 9.391 5
-0.047 0.145 9.391 4
0.067 -0.055 9.688 5
0.067 -0.055 9.688 5
0.067 -0.055 9.688 5
0.067 -0.055 9.688 6
-0.037 0.25 9.075 5
-0.037 0.25 9.075 4
-0.037 0.25 9.075 5
-0.037 0.25 9.075 5
0.211 0.145 9.554 5
0.211 0.145 9.554 6
0.211 0.145 9.554 5
0.211 0.145 9.554 4
0.22 0.231 10.013 5
0.22 0.231 10.013 5
0.22 0.231 10.013 5
0.22 0.231 10.013 5
-0.037 -0.094 9.956 6
-0.037 -0.094 9.956 5
-0.037 -0.094 9.956 4
-0.037 -0.094 9.956 5
-0.095 0.26 9.008 5
-0.095 0.26 9.008 5
-0.095 0.26 9.008 6
-0.095 0.26 9.008 5
0.192 0.059 9.333 4
0.192 0.059 9.333 5
0.192 0.059 9.333 5
0.192 0.059 9.333 5
0.125 0.155 9.851 6
0.125 0.155 9.851 5
0.125 0.155 9.851 4
0.125 0.155 9.851 5
-0.152 -0.132 10.329 5
-0.152 -0.132 10.329 5
-0.152 -0.132 10.329 6
0.144 0.231 9.219 5
0.144 0.231 9.219 4
0.144 0.231 9.219 5
0.144 0.231 9.219 5
0.278 0.068 8.807 5
0.278 0.068 8.807 5
0.278 0.068 8.807 6
0.278 0.068 8.807 4
0.086 0.222 9.717 5
0.086 0.222 9.717 5
0.086 0.222 9.717 5
0.086 0.222 9.717 5
-0.008 0.049 10.148 6
-0.008 0.049 10.148 5
-0.008 0.049 10.148 4
-0.008 0.049 10.148 5
-0.066 0.068 9.458 5
-0.066 0.068 9.458 5
-0.066 0.068 9.458 6
-0.066 0.068 9.458 5
-0.018 0.03 9.41 4
-0.018 0.03 9.41 5
-0.018 0.03 9.41 6
-0.018 0.03 9.41 4
0.211 0.097 9.831 6
0.211 0.097 9.831 5
0.211 0.097 9.831 4
0.211 0.097 9.831 5
0.182 0.03 10.157 5
0.182 0.03 10.157 5
0.182 0.03 10.157 5
0.182 0.03 10.157 6
0.163 0.145 8.855 4
0.163 0.145 8.855 5
0.163 0.145 8.855 5
0.163 0.145 8.855 5
-0.085 0.097 9.295 5
-0.085 0.097 9.295 6
-0.085 0.097 9.295 5
-0.085 0.097 9.295 4
-0.018 -0.074 10.358 5
-0.018 -0.074 10.358 5
-0.018 -0.074 10.358 5
-0.018 -0.074 10.358 6
0.307 0.049 9.592 5
0.307 0.049 9.592 4
0.307 0.049 9.592 5
0.307 0.049 9.592 5
0.067 0.126 9.659 5
0.067 0.126 9.659 6
0.067 0.126 9.659 5
-0.066 0.164 9.439 4
-0.066 0.164 9.439 5
-0.066 0.164 9.439 5
-0.066 0.164 9.439 5
0.067 -0.084 9.544 5
0.067 -0.084 9.544 6
0.067 -0.084 9.544 4
0.067 -0.084 9.544 5
0.249 0.222 9.496 5
0.249 0.222 9.496 5
0.249 0.222 9.496 5
0.249 0.222 9.496 6
-0.037 0.068 9.87 5
-0.037 0.068 9.87 4
-0.037 0.068 9.87 5
-0.037 0.068 9.87 5
0.048 0.011 9.908 5
0.048 0.011 9.908 6
0.048 0.011 9.908 5
0.048 0.011 9.908 4
-0.018 0.001 8.855 5
-0.018 0.001 8.855 5
-0.018 0.001 8.855 5
-0.018 0.001 8.855 6
0.173 0.155 9.64 5
0.173 0.155 9.64 4
0.173 0.155 9.64 5
0.173 0.155 9.64 5
0.182 0.183 10.004 5
0.182 0.183 10.004 5
0.182 0.183 10.004 6
0.182 0.183 10.004 4
-0.056 -0.189 9.697 5
-0.056 -0.189 9.697 5
-0.056 -0.189 9.697 5
-0.056 -0.189 9.697 5
0.163 0.241 9.343 6
0.163 0.241 9.343 5
0.163 0.241 9.343 4
0.163 0.241 9.343 5
0.201 0.135 9.41 5
0.201 0.135 9.41 5
0.201 0.135 9.41 6
0.201 0.135 9.41 5
0.096 0.164 9.688 4
0.096 0.164 9.688 5
0.096 0.164 9.688 5
0.096 0.164 9.688 5
0.058 -0.113 9.736 6
0.058 -0.113 9.736 5
0.058 -0.113 9.736 4
-0.123 0.126 9.228 6
-0.123 0.126 9.228 4
-0.123 0.126 9.228 5
-0.123 0.126 9.228 5
0.038 0.02 9.688 6
0.038 0.02 9.688 4
0.038 0.02 9.688 5
0.038 0.02 9.688 5
0.431 -0.007 9.937 5
0.431 -0.007 9.937 5
0.431 -0.007 9.937 6
0.431 -0.007 9.937 5
0.029 0.02 9.515 4
0.029 0.02 9.515 5
0.029 0.02 9.515 5
0.029 0.02 9.515 5
0.115 0.049 9.535 6
0.115 0.049 9.535 5
0.115 0.049 9.535 4
0.115 0.049 9.535 5
-0.181 0.183 9.448 5
-0.181 0.183 9.448 5
-0.181 0.183 9.448 6
-0.181 0.183 9.448 5
0.163 0.241 9.429 4
0.163 0.241 9.429 5
0.163 0.241 9.429 5
0.163 0.241 9.429 5
0.144 0.155 9.927 5
0.144 0.155 9.927 6
0.144 0.155 9.927 4
0.144 0.155 9.927 5
0.096 -0.199 9.841 5
0.096 -0.199 9.841 5
0.096 -0.199 9.841 5
0.096 -0.199 9.841 6
0.144 0.336 9.075 5
0.144 0.336 9.075 4
0.144 0.336 9.075 5
0.144 0.336 9.075 5
0.058 0.02 9.104 6
0.058 0.02 9.104 5
0.058 0.02 9.104 5
0.058 0.02 9.104 4
0.048 0.308 9.563 5
0.048 0.308 9.563 5
0.048 0.308 9.563 5
0.048 0.308 9.563 5
-0.066 0.04 10.483 6
-0.066 0.04 10.483 4
-0.066 0.04 10.483 5
0.058 0.155 9.372 5
0.058 0.155 9.372 5
0.058 0.155 9.372 5
0.058 0.155 9.372 6
0.058 -0.036 8.902 5
0.058 -0.036 8.902 4
0.058 -0.036 8.902 5
0.058 -0.036 8.902 5
0.307 0.126 10.1 5
0.307 0.126 10.1 6
0.307 0.126 10.1 5
0.307 0.126 10.1 4
0.096 0.001 9.688 5
0.096 0.001 9.688 5
0.096 0.001 9.688 5
0.096 0.001 9.688 6
-0.181 0.001 9.324 5
-0.181 0.001 9.324 4
-0.181 0.001 9.324 5
-0.181 0.001 9.324 5
0.038 0.26 9.707 5
0.038 0.26 9.707 5
0.038 0.26 9.707 6
0.038 0.26 9.707 4
0.201 -0.046 9.678 5
0.201 -0.046 9.678 5
0.201 -0.046 9.678 5
0.201 -0.046 9.678 5
0.163 0.308 9.554 6
0.163 0.308 9.554 5
0.163 0.308 9.554 4
0.163 0.308 9.554 5
-0.047 0.097 9.228 5
-0.047 0.097 9.228 5
-0.047 0.097 9.228 6
-0.047 0.097 9.228 5
-0.104 0.04 9.621 4
-0.104 0.04 9.621 5
-0.104 0.04 9.621 5
-0.104 0.04 9.621 5
0.096 0.155 9.496 6
0.096 0.155 9.496 5
0.096 0.155 9.496 4
0.096 0.155 9.496 5
0.364 0.202 10.013 5
0.364 0.202 10.013 5
0.364 0.202 10.013 5
0.364 0.202 10.013 6
-0.152 0.03 9.372 4
-0.152 0.03 9.372 5
-0.152 0.03 9.372 5
-0.085 -0.094 9.707 5
-0.085 -0.094 9.707 5
-0.085 -0.094 9.707 6
-0.085 -0.094 9.707 5
0.096 0.212 9.276 4
0.096 0.212 9.276 5
0.096 0.212 9.276 5
0.096 0.212 9.276 5
0.077 0.078 9.688 6
0.077 0.078 9.688 5
0.077 0.078 9.688 4
0.077 0.078 9.688 5
0.077 0.078 10.329 5
0.077 0.078 10.329 5
0.077 0.078 10.329 6
0.077 0.078 10.329 5
0.106 0.155 8.912 4
0.106 0.155 8.912 5
0.106 0.155 8.912 6
0.106 0.155 8.912 4
-0.095 0.126 9.563 5
-0.095 0.126 9.563 6
-0.095 0.126 9.563 4
-0.095 0.126 9.563 5
0.268 0.231 9.563 5
0.268 0.231 9.563 5
0.268 0.231 9.563 5
0.268 0.231 9.563 6
0.029 0.02 9.63 5
0.029 0.02 9.63 4
0.029 0.02 9.63 5
0.029 0.02 9.63 5
-0.305 -0.084 9.956 5
-0.305 -0.084 9.956 6
-0.305 -0.084 9.956 5
-0.305 -0.084 9.956 4
0.058 0.183 9.535 5
0.058 0.183 9.535 5
0.058 0.183 9.535 5
0.058 0.183 9.535 6
0.077 0.116 9.286 5
0.077 0.116 9.286 4
0.077 0.116 9.286 5
0.077 0.116 9.286 5
0.46 0.279 9.506 5
0.46 0.279 9.506 5
0.46 0.279 9.506 6
0.46 0.279 9.506 4
-0.075 0.145 9.736 5
-0.075 0.145 9.736 5
-0.075 0.145 9.736 5
-0.353 -0.285 9.736 5
-0.353 -0.285 9.736 6
-0.353 -0.285 9.736 5
-0.353 -0.285 9.736 4
0.048 0.107 9.314 5
0.048 0.107 9.314 5
0.048 0.107 9.314 5
0.048 0.107 9.314 6
0.106 0.135 9.333 5
0.106 0.135 9.333 4
0.106 0.135 9.333 5
0.106 0.135 9.333 5
0.125 0.164 10.301 5
0.125 0.164 10.301 6
0.125 0.164 10.301 5
0.125 0.164 10.301 4
0.048 -0.189 9.669 5
0.048 -0.189 9.669 5
0.048 -0.189 9.669 5
0.048 -0.189 9.669 5
0.058 0.375 8.433 6
0.058 0.375 8.433 4
0.058 0.375 8.433 5
0.058 0.375 8.433 5
-0.066 0.059 9.726 5
-0.066 0.059 9.726 5
-0.066 0.059 9.726 6
-0.066 0.059 9.726 5
0.115 -0.094 10.789 4
0.115 -0.094 10.789 5
0.115 -0.094 10.789 5
0.115 -0.094 10.789 5
0.019 0.135 9.209 6
0.019 0.135 9.209 5
0.019 0.135 9.209 4
0.019 0.135 9.209 5
0.01 0.116 8.97 5
0.01 0.116 8.97 5
0.01 0.116 8.97 6
0.01 0.116 8.97 5
0.058 0.078 9.544 4
0.058 0.078 9.544 5
0.058 0.078 9.544 5
0.058 0.078 9.544 5
0.268 0.155 10.176 5
0.268 0.155 10.176 6
0.268 0.155 10.176 4
0.019 0.241 9.64 6
0.019 0.241 9.64 4
0.019 0.241 9.64 5
0.019 0.241 9.64 5
0.106 -0.141 9.123 6
0.106 -0.141 9.123 5
0.106 -0.141 9.123 4
0.106 -0.141 9.123 5
0.058 0.231 9.64 5
0.058 0.231 9.64 5
0.058 0.231 9.64 6
0.058 0.231 9.64 5
0.297 -0.046 9.985 4
0.297 -0.046 9.985 5
0.297 -0.046 9.985 5
0.297 -0.046 9.985 5
0.01 0.336 9.017 6
0.01 0.336 9.017 5
0.01 0.336 9.017 4
0.01 0.336 9.017 5
-0.085 -0.084 10.109 5
-0.085 -0.084 10.109 5
-0.085 -0.084 10.109 5
-0.085 -0.084 10.109 6
0.249 0.183 9.669 4
0.249 0.183 9.669 5
0.249 0.183 9.669 5
0.249 0.183 9.669 5
0.364 0.107 8.855 5
0.364 0.107 8.855 6
0.364 0.107 8.855 5
0.364 0.107 8.855 4
0.163 0.155 9.544 5
0.163 0.155 9.544 5
0.163 0.155 9.544 5
0.163 0.155 9.544 6
-0.114 -0.132 10.1 5
-0.114 -0.132 10.1 4
-0.114 -0.132 10.1 5
-0.114 -0.132 10.1 5
0.125 0.394 9.008 6
0.125 0.394 9.008 5
0.125 0.394 9.008 5
0.125 0.394 9.008 4
-0.066 -0.055 9.688 5
-0.066 -0.055 9.688 5
-0.066 -0.055 9.688 5
-0.066 -0.055 9.688 5
0.422 0.155 9.784 6
0.422 0.155 9.784 4
0.422 0.155 9.784 5
0.422 0.155 9.784 5
0.326 0.049 9.525 5
0.326 0.049 9.525 5
0.326 0.049 9.525 6
0.067 0.126 9.295 5
0.067 0.126 9.295 4
0.067 0.126 9.295 5
0.067 0.126 9.295 5
0.048 0.183 9.372 5
0.048 0.183 9.372 6
0.048 0.183 9.372 5
0.048 0.183 9.372 4
0.077 0.116 9.784 5
0.077 0.116 9.784 5
0.077 0.116 9.784 5
0.077 0.116 9.784 6
0.345 0.011 10.09 5
0.345 0.011 10.09 4
0.345 0.011 10.09 5
0.345 0.011 10.09 5
0.029 0.202 8.893 5
0.029 0.202 8.893 5
0.029 0.202 8.893 6
0.029 0.202 8.893 4
0.125 0.126 9.736 5
0.125 0.126 9.736 5
0.125 0.126 9.736 5
0.125 0.126 9.736 5
0.307 -0.113 9.506 6
0.307 -0.113 9.506 5
0.307 -0.113 9.506 4
0.307 -0.113 9.506 5
0.383 0.423 9.219 5
0.383 0.423 9.219 5
0.383 0.423 9.219 6
0.383 0.423 9.219 5
-0.075 0.135 9.899 4
-0.075 0.135 9.899 5
-0.075 0.135 9.899 5
-0.075 0.135 9.899 5
-0.095 -0.017 9.966 6
-0.095 -0.017 9.966 5
-0.095 -0.017 9.966 4
-0.095 -0.017 9.966 5
0.364 0.116 9.295 5
0.364 0.116 9.295 5
0.364 0.116 9.295 5
0.364 0.116 9.295 6
0.192 0.097 9.353 4
0.192 0.097 9.353 5
0.192 0.097 9.353 5
0.192 0.097 9.353 5
-0.008 0.126 10.052 5
-0.008 0.126 10.052 6
-0.008 0.126 10.052 5
-0.037 -0.161 9.266 4
-0.037 -0.161 9.266 5
-0.037 -0.161 9.266 5
-0.037 -0.161 9.266 5
0.153 0.269 9.506 6
0.153 0.269 9.506 5
0.153 0.269 9.506 4
0.153 0.269 9.506 5
0.192 0.107 9.42 5
0.192 0.107 9.42 5
0.192 0.107 9.42 5
0.192 0.107 9.42 6
0.029 0.04 10.157 4
0.029 0.04 10.157 5
0.029 0.04 10.157 6
0.029 0.04 10.157 4
0.153 0.059 9.257 5
0.153 0.059 9.257 6
0.153 0.059 9.257 5
0.153 0.059 9.257 4
0.0 0.25 9.017 5
0.0 0.25 9.017 5
0.0 0.25 9.017 5
0.0 0.25 9.017 6
-0.008 0.107 10.013 5
-0.008 0.107 10.013 4
-0.008 0.107 10.013 5
-0.008 0.107 10.013 5
0.316 0.068 10.148 5
0.316 0.068 10.148 6
0.316 0.068 10.148 5
0.316 0.068 10.148 4
0.106 0.011 9.228 5
0.106 0.011 9.228 5
0.106 0.011 9.228 5
0.106 0.011 9.228 5
0.01 0.365 8.95 6
0.01 0.365 8.95 4
0.01 0.365 8.95 5
0.01 0.365 8.95 5
