x y z t
-0.181 -0.103 9.602 5
-0.181 -0.103 9.602 5
-0.181 -0.103 9.602 5
0.153 0.164 9.372 5
0.153 0.164 9.372 5
0.153 0.164 9.372 5
0.153 0.164 9.372 5
0.0 0.135 9.669 5
0.0 0.135 9.669 5
0.0 0.135 9.669 5
0.0 0.135 9.669 5
-0.143 0.001 9.391 5
-0.143 0.001 9.391 5
-0.143 0.001 9.391 5
-0.143 0.001 9.391 5
-0.114 0.145 9.736 5
-0.114 0.145 9.736 5
-0.114 0.145 9.736 5
-0.114 0.145 9.736 5
0.192 0.068 10.31 5
0.192 0.068 10.31 5
0.192 0.068 10.31 5
0.192 0.068 10.31 5
-0.114 -0.046 9.448 5
-0.114 -0.046 9.448 5
-0.114 -0.046 9.448 5
-0.018 0.135 8.922 5
-0.018 0.135 8.922 5
-0.018 0.135 8.922 5
-0.018 0.135 8.922 5
0.048 -0.026 10.148 5
0.048 -0.026 10.148 5
0.048 -0.026 10.148 5
0.048 -0.026 10.148 5
-0.008 0.164 9.487 5
-0.008 0.164 9.487 5
-0.008 0.164 9.487 5
-0.008 0.164 9.487 5
-0.028 0.231 9.496 5
-0.028 0.231 9.496 5
-0.028 0.231 9.496 5
-0.028 0.231 9.496 5
-0.018 0.03 9.199 5
-0.018 0.03 9.199 5
-0.018 0.03 9.199 5
-0.018 0.03 9.199 5
-0.296 0.049 9.276 5
-0.296 0.049 9.276 5
-0.296 0.049 9.276 5
-0.296 0.049 9.276 5
0.335 0.011 10.732 5
0.335 0.011 10.732 5
0.335 0.011 10.732 5
0.335 0.011 10.732 5
-0.028 0.068 9.573 5
-0.028 0.068 9.573 5
-0.028 0.068 9.573 5
-0.028 0.068 9.573 5
-0.047 -0.17 8.97 5
-0.047 -0.17 8.97 5
-0.047 -0.17 8.97 5
-0.047 -0.17 8.97 5
0.192 0.279 10.023 5
0.192 0.279 10.023 5
0.192 0.279 10.023 5
0.192 0.279 10.023 5
-0.047 0.049 9.305 5
-0.047 0.049 9.305 5
-0.047 0.049 9.305 5
-0.047 0.049 9.305 5
-0.152 0.107 9.42 5
-0.152 0.107 9.42 5
-0.152 0.107 9.42 5
-0.152 0.107 9.42 5
-0.123 -0.017 9.851 5
-0.123 -0.017 9.851 5
-0.123 -0.017 9.851 5
0.163 0.155 10.397 5
0.163 0.155 10.397 5
0.163 0.155 10.397 5
0.163 0.155 10.397 5
-0.095 0.126 8.596 5
-0.095 0.126 8.596 5
-0.095 0.126 8.596 5
-0.095 0.126 8.596 5
-0.075 0.145 9.372 5
-0.075 0.145 9.372 5
-0.075 0.145 9.372 5
-0.075 0.145 9.372 5
0.077 -0.026 9.688 5
0.077 -0.026 9.688 5
0.077 -0.026 9.688 5
0.077 -0.026 9.688 5
0.201 0.04 10.215 5
0.201 0.04 10.215 5
0.201 0.04 10.215 5
0.201 0.04 10.215 5
-0.181 0.116 8.788 5
-0.181 0.116 8.788 5
-0.181 0.116 8.788 5
-0.181 0.116 8.788 5
-0.114 0.107 9.927 5
-0.114 0.107 9.927 5
-0.114 0.107 9.927 5
-0.114 0.107 9.927 5
-0.171 0.049 9.314 5
-0.171 0.049 9.314 5
-0.171 0.049 9.314 5
-0.171 0.049 9.314 5
0.0 0.164 10.646 5
0.0 0.164 10.646 5
0.0 0.164 10.646 5
0.0 0.164 10.646 5
0.22 -0.094 8.74 5
0.22 -0.094 8.74 5
0.22 -0.094 8.74 5
0.22 -0.094 8.74 5
-0.143 0.212 9.439 5
-0.143 0.212 9.439 5
-0.143 0.212 9.439 5
-0.143 0.212 9.439 5
-0.028 -0.026 9.621 5
-0.028 -0.026 9.621 5
-0.028 -0.026 9.621 5
-0.028 -0.026 9.621 5
-0.008 0.183 9.4 5
-0.008 0.183 9.4 5
-0.008 0.183 9.4 5
-0.238 0.222 8.807 5
-0.238 0.222 8.807 5
-0.238 0.222 8.807 5
-0.238 0.222 8.807 5
-0.028 0.059 10.732 5
-0.028 0.059 10.732 5
-0.028 0.059 10.732 5
-0.028 0.059 10.732 5
-0.047 -0.074 9.286 5
-0.047 -0.074 9.286 5
-0.047 -0.074 9.286 5
-0.047 -0.074 9.286 5
0.067 0.222 9.793 5
0.067 0.222 9.793 5
0.067 0.222 9.793 5
0.067 0.222 9.793 5
-0.104 0.04 9.42 5
-0.104 0.04 9.42 5
-0.104 0.04 9.42 5
-0.104 0.04 9.42 5
-0.238 0.049 9.333 5
-0.238 0.049 9.333 5
-0.238 0.049 9.333 5
-0.238 0.049 9.333 5
-0.047 0.097 9.468 5
-0.047 0.097 9.468 5
-0.047 0.097 9.468 5
-0.047 0.097 9.468 5
-0.085 0.174 9.582 5
-0.085 0.174 9.582 5
-0.085 0.174 9.582 5
-0.085 0.174 9.582 5
-0.143 0.164 9.41 5
-0.143 0.164 9.41 5
-0.143 0.164 9.41 5
-0.143 0.164 9.41 5
-0.315 0.087 9.86 5
-0.315 0.087 9.86 5
-0.315 0.087 9.86 5
-0.315 0.087 9.86 5
-0.085 -0.007 9.621 5
-0.085 -0.007 9.621 5
-0.085 -0.007 9.621 5
-0.085 -0.007 9.621 5
0.115 0.059 9.362 5
0.115 0.059 9.362 5
0.115 0.059 9.362 5
0.115 0.059 9.362 5
-0.181 0.02 9.755 5
-0.181 0.02 9.755 5
-0.181 0.02 9.755 5
-0.075 0.241 9.63 5
-0.075 0.241 9.63 5
-0.075 0.241 9.63 5
-0.075 0.241 9.63 5
0.038 0.116 9.171 5
0.038 0.116 9.171 5
0.038 0.116 9.171 5
0.038 0.116 9.171 5
-0.296 -0.084 9.966 5
-0.296 -0.084 9.966 5
-0.296 -0.084 9.966 5
-0.296 -0.084 9.966 5
-0.075 0.097 9.477 5
-0.075 0.097 9.477 5
-0.075 0.097 9.477 5
-0.075 0.097 9.477 5
-0.277 0.193 9.755 5
-0.277 0.193 9.755 5
-0.277 0.193 9.755 5
-0.277 0.193 9.755 5
-0.143 -0.007 9.046 5
-0.143 -0.007 9.046 5
-0.143 -0.007 9.046 5
-0.143 -0.007 9.046 5
-0.21 0.03 10.224 5
-0.21 0.03 10.224 5
-0.21 0.03 10.224 5
-0.21 0.03 10.224 5
0.106 0.155 8.347 5
0.106 0.155 8.347 5
0.106 0.155 8.347 5
0.106 0.155 8.347 5
-0.19 0.298 10.215 5
-0.19 0.298 10.215 5
-0.19 0.298 10.215 5
-0.19 0.298 10.215 5
-0.324 -0.161 9.18 5
-0.324 -0.161 9.18 5
-0.324 -0.161 9.18 5
-0.324 -0.161 9.18 5
-0.181 0.174 9.966 5
-0.181 0.174 9.966 5
-0.181 0.174 9.966 5
-0.181 0.174 9.966 5
-0.257 0.059 9.132 5
-0.257 0.059 9.132 5
-0.257 0.059 9.132 5
-0.257 0.059 9.132 5
0.067 0.02 10.808 5
0.067 0.02 10.808 5
0.067 0.02 10.808 5
0.067 0.02 10.808 5
0.019 0.145 8.692 5
0.019 0.145 8.692 5
0.019 0.145 8.692 5
-0.171 0.049 9.104 5
-0.171 0.049 9.104 5
-0.171 0.049 9.104 5
-0.171 0.049 9.104 5
-0.219 0.001 9.63 5
-0.219 0.001 9.63 5
-0.219 0.001 9.63 5
-0.219 0.001 9.63 5
-0.152 0.202 9.669 5
-0.152 0.202 9.669 5
-0.152 0.202 9.669 5
-0.152 0.202 9.669 5
-0.344 0.087 10.004 5
-0.344 0.087 10.004 5
-0.344 0.087 10.004 5
-0.344 0.087 10.004 5
-0.162 -0.007 9.535 5
-0.162 -0.007 9.535 5
-0.162 -0.007 9.535 5
-0.162 -0.007 9.535 5
-0.114 0.212 9.927 5
-0.114 0.212 9.927 5
-0.114 0.212 9.927 5
-0.114 0.212 9.927 5
0.029 0.241 9.171 5
0.029 0.241 9.171 5
0.029 0.241 9.171 5
0.029 0.241 9.171 5
-0.123 -0.189 9.707 5
-0.123 -0.189 9.707 5
-0.123 -0.189 9.707 5
-0.123 -0.189 9.707 5
-0.028 0.02 9.161 5
-0.028 0.02 9.161 5
-0.028 0.02 9.161 5
-0.028 0.02 9.161 5
-0.277 0.298 9.544 5
-0.277 0.298 9.544 5
-0.277 0.298 9.544 5
-0.277 0.298 9.544 5
-0.267 -0.007 9.602 5
-0.267 -0.007 9.602 5
-0.267 -0.007 9.602 5
-0.267 -0.007 9.602 5
0.106 0.107 9.688 5
0.106 0.107 9.688 5
0.106 0.107 9.688 5
0.106 0.107 9.688 5
-0.257 0.068 10.119 5
-0.257 0.068 10.119 5
-0.257 0.068 10.119 5
0.048 -0.036 9.784 5
0.048 -0.036 9.784 5
0.048 -0.036 9.784 5
0.048 -0.036 9.784 5
-0.047 0.04 9.132 5
-0.047 0.04 9.132 5
-0.047 0.04 9.132 5
-0.047 0.04 9.132 5
-0.363 0.078 9.305 5
-0.363 0.078 9.305 5
-0.363 0.078 9.305 5
-0.363 0.078 9.305 5
0.048 0.011 10.464 5
0.048 0.011 10.464 5
0.048 0.011 10.464 5
0.048 0.011 10.464 5
-0.085 0.087 9.142 5
-0.085 0.087 9.142 5
-0.085 0.087 9.142 5
-0.085 0.087 9.142 5
-0.075 0.202 9.429 5
-0.075 0.202 9.429 5
-0.075 0.202 9.429 5
-0.075 0.202 9.429 5
-0.219 -0.007 9.851 5
-0.219 -0.007 9.851 5
-0.219 -0.007 9.851 5
-0.219 -0.007 9.851 5
-0.008 0.02 9.697 5
-0.008 0.02 9.697 5
-0.008 0.02 9.697 5
-0.008 0.02 9.697 5
-0.037 -0.026 9.266 5
-0.037 -0.026 9.266 5
-0.037 -0.026 9.266 5
-0.037 -0.026 9.266 5
-0.21 -0.084 9.391 5
-0.21 -0.084 9.391 5
-0.21 -0.084 9.391 5
-0.21 -0.084 9.391 5
0.019 0.212 9.525 5
0.019 0.212 9.525 5
0.019 0.212 9.525 5
0.019 0.212 9.525 5
-0.008 0.212 9.487 5
-0.008 0.212 9.487 5
-0.008 0.212 9.487 5
-0.008 0.212 9.487 5
-0.133 -0.208 10.157 5
-0.133 -0.208 10.157 5
-0.133 -0.208 10.157 5
-0.133 -0.208 10.157 5
-0.21 0.164 9.458 5
-0.21 0.164 9.458 5
-0.21 0.164 9.458 5
-0.056 0.087 9.793 5
-0.056 0.087 9.793 5
-0.056 0.087 9.793 5
-0.056 0.087 9.793 5
-0.143 -0.036 9.755 5
-0.143 -0.036 9.755 5
-0.143 -0.036 9.755 5
-0.143 -0.036 9.755 5
0.096 0.087 9.822 5
0.096 0.087 9.822 5
0.096 0.087 9.822 5
0.096 0.087 9.822 5
0.144 0.03 9.353 5
0.144 0.03 9.353 5
0.144 0.03 9.353 5
0.144 0.03 9.353 5
-0.171 0.107 9.42 5
-0.171 0.107 9.42 5
-0.171 0.107 9.42 5
-0.171 0.107 9.42 5
-0.334 0.174 9.544 5
-0.334 0.174 9.544 5
-0.334 0.174 9.544 5
-0.334 0.174 9.544 5
-0.018 -0.094 9.697 5
-0.018 -0.094 9.697 5
-0.018 -0.094 9.697 5
-0.018 -0.094 9.697 5
-0.248 0.135 9.582 5
-0.248 0.135 9.582 5
-0.248 0.135 9.582 5
-0.248 0.135 9.582 5
0.125 0.097 9.736 5
0.125 0.097 9.736 5
0.125 0.097 9.736 5
0.125 0.097 9.736 5
-0.056 0.126 9.621 5
-0.056 0.126 9.621 5
-0.056 0.126 9.621 5
-0.056 0.126 9.621 5
-0.008 0.011 9.324 5
-0.008 0.011 9.324 5
-0.008 0.011 9.324 5
-0.008 0.011 9.324 5
0.134 0.03 9.429 5
0.134 0.03 9.429 5
0.134 0.03 9.429 5
0.134 0.03 9.429 5
-0.277 0.155 8.922 5
-0.277 0.155 8.922 5
-0.277 0.155 8.922 5
-0.133 0.049 10.981 5
-0.133 0.049 10.981 5
-0.133 0.049 10.981 5
-0.133 0.049 10.981 5
0.01 -0.026 9.429 5
0.01 -0.026 9.429 5
0.01 -0.026 9.429 5
0.01 -0.026 9.429 5
0.0 0.078 9.171 5
0.0 0.078 9.171 5
0.0 0.078 9.171 5
0.0 0.078 9.171 5
0.096 0.049 9.429 5
0.096 0.049 9.429 5
0.096 0.049 9.429 5
0.096 0.049 9.429 5
-0.152 0.059 9.381 5
-0.152 0.059 9.381 5
-0.152 0.059 9.381 5
-0.152 0.059 9.381 5
0.192 0.049 9.63 5
0.192 0.049 9.63 5
0.192 0.049 9.63 5
0.192 0.049 9.63 5
-0.229 0.164 9.793 5
-0.229 0.164 9.793 5
-0.229 0.164 9.793 5
-0.229 0.164 9.793 5
-0.171 0.097 9.142 5
-0.171 0.097 9.142 5
-0.171 0.097 9.142 5
-0.171 0.097 9.142 5
0.115 0.078 9.659 5
0.115 0.078 9.659 5
0.115 0.078 9.659 5
0.115 0.078 9.659 5
-0.143 0.011 10.167 5
-0.143 0.011 10.167 5
-0.143 0.011 10.167 5
-0.143 0.011 10.167 5
0.23 0.155 9.525 5
0.23 0.155 9.525 5
0.23 0.155 9.525 5
0.23 0.155 9.525 5
-0.075 0.02 9.448 5
-0.075 0.02 9.448 5
-0.075 0.02 9.448 5
-0.075 0.02 9.448 5
0.01 0.068 9.544 5
0.01 0.068 9.544 5
0.01 0.068 9.544 5
0.01 0.068 9.544 5
-0.152 -0.017 9.439 5
-0.152 -0.017 9.439 5
-0.152 -0.017 9.439 5
0.048 0.183 9.678 5
0.048 0.183 9.678 5
0.048 0.183 9.678 5
0.048 0.183 9.678 5
0.077 -0.017 10.215 5
0.077 -0.017 10.215 5
0.077 -0.017 10.215 5
0.077 -0.017 10.215 5
-0.133 0.078 9.199 5
-0.133 0.078 9.199 5
-0.133 0.078 9.199 5
-0.133 0.078 9.199 5
0.173 0.078 9.803 5
0.173 0.078 9.803 5
0.173 0.078 9.803 5
0.173 0.078 9.803 5
0.038 -0.017 9.678 5
0.038 -0.017 9.678 5
0.038 -0.017 9.678 5
0.038 -0.017 9.678 5
0.096 0.078 9.918 5
0.096 0.078 9.918 5
0.096 0.078 9.918 5
0.096 0.078 9.918 5
0.029 0.087 8.998 5
0.029 0.087 8.998 5
0.029 0.087 8.998 5
0.029 0.087 8.998 5
-0.181 0.126 9.745 5
-0.181 0.126 9.745 5
-0.181 0.126 9.745 5
-0.181 0.126 9.745 5
0.0 0.03 9.582 5
0.0 0.03 9.582 5
0.0 0.03 9.582 5
0.0 0.03 9.582 5
0.086 0.02 9.582 5
0.086 0.02 9.582 5
0.086 0.02 9.582 5
0.086 0.02 9.582 5
-0.066 0.212 9.793 5
-0.066 0.212 9.793 5
-0.066 0.212 9.793 5
-0.066 0.212 9.793 5
-0.066 -0.036 9.104 5
-0.066 -0.036 9.104 5
-0.066 -0.036 9.104 5
-0.066 -0.036 9.104 5
0.086 -0.074 9.439 5
0.086 -0.074 9.439 5
0.086 -0.074 9.439 5
0.201 0.107 10.033 5
0.201 0.107 10.033 5
0.201 0.107 10.033 5
0.201 0.107 10.033 5
-0.028 0.212 9.247 5
-0.028 0.212 9.247 5
-0.028 0.212 9.247 5
-0.028 0.212 9.247 5
-0.219 0.049 9.659 5
-0.219 0.049 9.659 5
-0.219 0.049 9.659 5
-0.219 0.049 9.659 5
-0.181 0.087 9.477 5
-0.181 0.087 9.477 5
-0.181 0.087 9.477 5
-0.181 0.087 9.477 5
0.01 0.107 10.1 5
0.01 0.107 10.1 5
0.01 0.107 10.1 5
0.01 0.107 10.1 5
0.307 0.068 9.209 5
0.307 0.068 9.209 5
0.307 0.068 9.209 5
0.307 0.068 9.209 5
-0.21 -0.036 9.831 5
-0.21 -0.036 9.831 5
-0.21 -0.036 9.831 5
-0.21 -0.036 9.831 5
-0.037 0.049 9.496 5
-0.037 0.049 9.496 5
-0.037 0.049 9.496 5
-0.037 0.049 9.496 5
0.048 0.078 9.602 5
0.048 0.078 9.602 5
0.048 0.078 9.602 5
0.048 0.078 9.602 5
-0.114 0.135 9.104 5
-0.114 0.135 9.104 5
-0.114 0.135 9.104 5
-0.114 0.135 9.104 5
-0.075 0.202 10.406 5
-0.075 0.202 10.406 5
-0.075 0.202 10.406 5
-0.075 0.202 10.406 5
-0.095 0.001 9.295 5
-0.095 0.001 9.295 5
-0.095 0.001 9.295 5
-0.095 0.001 9.295 5
0.01 0.145 9.582 5
0.01 0.145 9.582 5
0.01 0.145 9.582 5
-0.047 0.011 9.065 5
-0.047 0.011 9.065 5
-0.047 0.011 9.065 5
-0.047 0.011 9.065 5
-0.028 0.04 9.535 5
-0.028 0.04 9.535 5
-0.028 0.04 9.535 5
-0.028 0.04 9.535 5
-0.095 0.068 9.544 5
-0.095 0.068 9.544 5
-0.095 0.068 9.544 5
-0.095 0.068 9.544 5
0.01 0.346 9.563 5
0.01 0.346 9.563 5
0.01 0.346 9.563 5
0.01 0.346 9.563 5
0.153 -0.026 9.563 5
0.153 -0.026 9.563 5
0.153 -0.026 9.563 5
0.153 -0.026 9.563 5
-0.219 0.078 10.559 5
-0.219 0.078 10.559 5
-0.219 0.078 10.559 5
-0.219 0.078 10.559 5
-0.248 -0.036 8.883 5
-0.248 -0.036 8.883 5
-0.248 -0.036 8.883 5
-0.248 -0.036 8.883 5
0.297 0.193 10.243 5
0.297 0.193 10.243 5
0.297 0.193 10.243 5
0.297 0.193 10.243 5
-0.104 -0.017 9.343 5
-0.104 -0.017 9.343 5
-0.104 -0.017 9.343 5
-0.104 -0.017 9.343 5
-0.267 0.25 9.525 5
-0.267 0.25 9.525 5
-0.267 0.25 9.525 5
-0.267 0.25 9.525 5
0.173 0.078 9.429 5
0.173 0.078 9.429 5
0.173 0.078 9.429 5
0.173 0.078 9.429 5
-0.181 0.097 9.621 5
-0.181 0.097 9.621 5
-0.181 0.097 9.621 5
-0.181 0.097 9.621 5
-0.037 0.02 9.554 5
-0.037 0.02 9.554 5
-0.037 0.02 9.554 5
-0.21 0.059 9.477 5
-0.21 0.059 9.477 5
-0.21 0.059 9.477 5
-0.21 0.059 9.477 5
0.077 0.097 9.678 5
0.077 0.097 9.678 5
0.077 0.097 9.678 5
0.077 0.097 9.678 5
-0.018 0.011 9.678 5
-0.018 0.011 9.678 5
-0.018 0.011 9.678 5
-0.018 0.011 9.678 5
0.163 0.116 9.142 5
0.163 0.116 9.142 5
0.163 0.116 9.142 5
0.163 0.116 9.142 5
-0.114 0.269 10.138 5
-0.114 0.269 10.138 5
-0.114 0.269 10.138 5
-0.114 0.269 10.138 5
-0.181 -0.074 9.851 5
-0.181 -0.074 9.851 5
-0.181 -0.074 9.851 5
-0.181 -0.074 9.851 5
-0.152 0.107 9.535 5
-0.152 0.107 9.535 5
-0.152 0.107 9.535 5
-0.152 0.107 9.535 5
-0.219 -0.026 8.902 5
-0.219 -0.026 8.902 5
-0.219 -0.026 8.902 5
-0.219 -0.026 8.902 5
0.106 0.222 9.918 5
0.106 0.222 9.918 5
0.106 0.222 9.918 5
0.106 0.222 9.918 5
0.125 -0.074 9.199 5
0.125 -0.074 9.199 5
0.125 -0.074 9.199 5
0.125 -0.074 9.199 5
0.0 0.116 9.42 5
0.0 0.116 9.42 5
0.0 0.116 9.42 5
0.0 0.116 9.42 5
0.211 -0.036 10.492 5
0.211 -0.036 10.492 5
0.211 -0.036 10.492 5
0.211 -0.036 10.492 5
-0.372 0.126 8.864 5
-0.372 0.126 8.864 5
-0.372 0.126 8.864 5
-0.372 0.126 8.864 5
-0.257 0.04 9.266 5
-0.257 0.04 9.266 5
-0.257 0.04 9.266 5
-0.037 0.04 10.272 5
-0.037 0.04 10.272 5
-0.037 0.04 10.272 5
-0.037 0.04 10.272 5
0.182 0.135 10.052 5
0.182 0.135 10.052 5
0.182 0.135 10.052 5
0.182 0.135 10.052 5
-0.114 0.068 9.362 5
-0.114 0.068 9.362 5
-0.114 0.068 9.362 5
-0.114 0.068 9.362 5
-0.066 -0.074 9.659 5
-0.066 -0.074 9.659 5
-0.066 -0.074 9.659 5
-0.066 -0.074 9.659 5
0.01 0.183 9.64 5
0.01 0.183 9.64 5
0.01 0.183 9.64 5
0.01 0.183 9.64 5
-0.037 -0.026 8.615 5
-0.037 -0.026 8.615 5
-0.037 -0.026 8.615 5
-0.037 -0.026 8.615 5
-0.2 0.164 9.822 5
-0.2 0.164 9.822 5
-0.2 0.164 9.822 5
-0.2 0.164 9.822 5
0.106 0.04 9.764 5
0.106 0.04 9.764 5
0.106 0.04 9.764 5
0.106 0.04 9.764 5
-0.267 0.059 9.937 5
-0.267 0.059 9.937 5
-0.267 0.059 9.937 5
-0.267 0.059 9.937 5
0.038 0.04 9.525 5
0.038 0.04 9.525 5
0.038 0.04 9.525 5
0.038 0.04 9.525 5
-0.095 -0.017 9.784 5
-0.095 -0.017 9.784 5
-0.095 -0.017 9.784 5
-0.095 -0.017 9.784 5
-0.152 0.068 9.391 5
-0.152 0.068 9.391 5
-0.152 0.068 9.391 5
-0.152 0.068 9.391 5
0.048 0.135 9.678 5
0.048 0.135 9.678 5
0.048 0.135 9.678 5
0.029 0.231 9.774 5
0.029 0.231 9.774 5
0.029 0.231 9.774 5
0.029 0.231 9.774 5
-0.028 0.068 9.669 5
-0.028 0.068 9.669 5
-0.028 0.068 9.669 5
-0.028 0.068 9.669 5
-0.238 -0.084 9.544 5
-0.238 -0.084 9.544 5
-0.238 -0.084 9.544 5
-0.238 -0.084 9.544 5
-0.19 0.126 9.305 5
-0.19 0.126 9.305 5
-0.19 0.126 9.305 5
-0.19 0.126 9.305 5
0.019 0.02 9.764 5
0.019 0.02 9.764 5
0.019 0.02 9.764 5
0.019 0.02 9.764 5
-0.037 0.03 9.707 5
-0.037 0.03 9.707 5
-0.037 0.03 9.707 5
-0.037 0.03 9.707 5
0.115 0.049 8.711 5
0.115 0.049 8.711 5
0.115 0.049 8.711 5
0.115 0.049 8.711 5
0.106 0.135 10.636 5
0.106 0.135 10.636 5
0.106 0.135 10.636 5
0.106 0.135 10.636 5
-0.267 0.011 9.257 5
-0.267 0.011 9.257 5
-0.267 0.011 9.257 5
-0.267 0.011 9.257 5
0.096 0.059 9.831 5
0.096 0.059 9.831 5
0.096 0.059 9.831 5
0.096 0.059 9.831 5
-0.305 0.04 9.238 5
-0.305 0.04 9.238 5
-0.305 0.04 9.238 5
-0.305 0.04 9.238 5
0.01 0.03 9.86 5
0.01 0.03 9.86 5
0.01 0.03 9.86 5
0.01 0.03 9.86 5
0.086 0.001 8.893 5
0.086 0.001 8.893 5
0.086 0.001 8.893 5
0.058 0.193 9.726 5
0.058 0.193 9.726 5
0.058 0.193 9.726 5
0.058 0.193 9.726 5
-0.008 -0.017 9.889 5
-0.008 -0.017 9.889 5
-0.008 -0.017 9.889 5
-0.008 -0.017 9.889 5
-0.123 0.164 9.611 5
-0.123 0.164 9.611 5
-0.123 0.164 9.611 5
-0.123 0.164 9.611 5
-0.382 0.02 9.362 5
-0.382 0.02 9.362 5
-0.382 0.02 9.362 5
-0.382 0.02 9.362 5
0.201 -0.113 10.617 5
0.201 -0.113 10.617 5
0.201 -0.113 10.617 5
0.201 -0.113 10.617 5
0.115 0.174 9.324 5
0.115 0.174 9.324 5
0.115 0.174 9.324 5
0.115 0.174 9.324 5
-0.056 0.087 9.496 5
-0.056 0.087 9.496 5
-0.056 0.087 9.496 5
-0.056 0.087 9.496 5
0.0 -0.151 9.353 5
0.0 -0.151 9.353 5
0.0 -0.151 9.353 5
0.0 -0.151 9.353 5
0.096 0.231 9.286 5
0.096 0.231 9.286 5
0.096 0.231 9.286 5
0.096 0.231 9.286 5
-0.143 0.04 9.621 5
-0.143 0.04 9.621 5
-0.143 0.04 9.621 5
-0.143 0.04 9.621 5
-0.171 0.03 9.621 5
-0.171 0.03 9.621 5
-0.171 0.03 9.621 5
-0.171 0.03 9.621 5
-0.066 -0.026 9.918 5
-0.066 -0.026 9.918 5
-0.066 -0.026 9.918 5
-0.066 -0.026 9.918 5
0.106 0.202 9.515 5
0.106 0.202 9.515 5
0.106 0.202 9.515 5
0.096 -0.055 9.736 5
0.096 -0.055 9.736 5
0.096 -0.055 9.736 5
0.096 -0.055 9.736 5
0.067 0.145 9.582 5
0.067 0.145 9.582 5
0.067 0.145 9.582 5
0.067 0.145 9.582 5
-0.095 -0.065 9.592 5
-0.095 -0.065 9.592 5
-0.095 -0.065 9.592 5
-0.095 -0.065 9.592 5
-0.104 0.059 9.535 5
-0.104 0.059 9.535 5
-0.104 0.059 9.535 5
-0.104 0.059 9.535 5
-0.075 0.193 9.372 5
-0.075 0.193 9.372 5
-0.075 0.193 9.372 5
-0.075 0.193 9.372 5
-0.028 0.03 9.755 5
-0.028 0.03 9.755 5
-0.028 0.03 9.755 5
-0.028 0.03 9.755 5
-0.143 0.078 9.946 5
-0.143 0.078 9.946 5
-0.143 0.078 9.946 5
-0.143 0.078 9.946 5
0.067 0.001 9.209 5
0.067 0.001 9.209 5
0.067 0.001 9.209 5
0.067 0.001 9.209 5
-0.066 0.03 9.037 5
-0.066 0.03 9.037 5
-0.066 0.03 9.037 5
-0.066 0.03 9.037 5
0.038 0.059 9.889 5
0.038 0.059 9.889 5
0.038 0.059 9.889 5
0.038 0.059 9.889 5
0.058 0.001 9.764 5
0.058 0.001 9.764 5
0.058 0.001 9.764 5
0.058 0.001 9.764 5
-0.056 0.097 9.276 5
-0.056 0.097 9.276 5
-0.056 0.097 9.276 5
-0.056 0.097 9.276 5
-0.056 0.059 9.889 5
-0.056 0.059 9.889 5
-0.056 0.059 9.889 5
-0.056 0.059 9.889 5
-0.219 0.126 9.487 5
-0.219 0.126 9.487 5
-0.219 0.126 9.487 5
0.0 0.078 9.764 5
0.0 0.078 9.764 5
0.0 0.078 9.764 5
0.0 0.078 9.764 5
-0.018 -0.199 9.343 5
-0.018 -0.199 9.343 5
-0.018 -0.199 9.343 5
-0.018 -0.199 9.343 5
0.144 0.222 10.32 5
0.144 0.222 10.32 5
0.144 0.222 10.32 5
0.144 0.222 10.32 5
0.163 0.001 9.18 5
0.163 0.001 9.18 5
0.163 0.001 9.18 5
0.163 0.001 9.18 5
-0.075 0.011 9.353 5
-0.075 0.011 9.353 5
-0.075 0.011 9.353 5
-0.075 0.011 9.353 5
-0.114 0.107 9.468 5
-0.114 0.107 9.468 5
-0.114 0.107 9.468 5
-0.114 0.107 9.468 5
-0.018 0.107 10.167 5
-0.018 0.107 10.167 5
-0.018 0.107 10.167 5
-0.018 0.107 10.167 5
-0.296 0.02 9.094 5
-0.296 0.02 9.094 5
-0.296 0.02 9.094 5
-0.296 0.02 9.094 5
0.23 0.04 10.1 5
0.23 0.04 10.1 5
0.23 0.04 10.1 5
0.23 0.04 10.1 5
0.038 -0.017 9.228 5
0.038 -0.017 9.228 5
0.038 -0.017 9.228 5
0.038 -0.017 9.228 5
0.048 0.078 9.831 5
0.048 0.078 9.831 5
0.048 0.078 9.831 5
0.048 0.078 9.831 5
-0.066 0.001 8.682 5
-0.066 0.001 8.682 5
-0.066 0.001 8.682 5
-0.066 0.001 8.682 5
0.058 0.155 9.276 5
0.058 0.155 9.276 5
0.058 0.155 9.276 5
-0.085 -0.132 10.588 5
-0.085 -0.132 10.588 5
-0.085 -0.132 10.588 5
-0.085 -0.132 10.588 5
-0.181 0.155 9.621 5
-0.181 0.155 9.621 5
-0.181 0.155 9.621 5
-0.181 0.155 9.621 5
0.048 0.03 9.056 5
0.048 0.03 9.056 5
0.048 0.03 9.056 5
0.048 0.03 9.056 5
0.019 0.097 9.697 5
0.019 0.097 9.697 5
0.019 0.097 9.697 5
0.019 0.097 9.697 5
-0.066 -0.113 9.736 5
-0.066 -0.113 9.736 5
-0.066 -0.113 9.736 5
-0.066 -0.113 9.736 5
0.22 0.097 9.784 5
0.22 0.097 9.784 5
0.22 0.097 9.784 5
0.22 0.097 9.784 5
-0.181 0.011 9.161 5
-0.181 0.011 9.161 5
-0.181 0.011 9.161 5
-0.181 0.011 9.161 5
-0.037 0.231 9.937 5
-0.037 0.231 9.937 5
