Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
09.10.2023 11:33:36;0,147;0,055;0,117
09.10.2023 12:33:37;0,17;0,064;0,1
09.10.2023 13:33:38;0,166;0,086;0,102
09.10.2023 14:33:37;0,078;0,086;0,106
09.10.2023 15:33:38;0,175;0,057;0,112
09.10.2023 16:33:34;0,169;0,058;0,1
09.10.2023 17:33:34;0,148;0,07;0,09
09.10.2023 18:33:35;0,155;0,05;0,114
09.10.2023 19:33:36;0,157;0,049;0,103
09.10.2023 20:33:38;0,162;0,056;0,117
09.10.2023 21:33:38;0,143;0,08;0,102
09.10.2023 22:33:39;0,173;0,095;0,102
09.10.2023 23:33:36;0,149;0,085;0,11
10.10.2023 00:33:36;0,143;0,058;0,107
10.10.2023 01:33:36;0,155;0,087;0,092
10.10.2023 02:33:35;0,167;0,071;0,096
10.10.2023 03:33:35;0,089;0,093;0,08
10.10.2023 04:33:36;0,167;0,086;0,09
10.10.2023 05:33:36;0,141;0,056;0,093
10.10.2023 06:33:39;0,152;0,081;0,087
10.10.2023 07:33:36;0,169;0,094;0,087
10.10.2023 08:33:37;0,169;0,096;0,092
10.10.2023 09:33:37;0,156;0,082;0,101
10.10.2023 10:33:39;0,168;0,056;0,09
10.10.2023 11:33:35;0,177;0,066;0,121
10.10.2023 12:33:36;0,171;0,096;0,11
10.10.2023 13:33:38;0,18;0,096;0,096
10.10.2023 14:33:35;0,178;0,08;0,105
10.10.2023 15:33:37;0,142;0,049;0,108
10.10.2023 16:33:36;0,147;0,09;0,112
10.10.2023 17:33:35;0,166;0,099;0,088
10.10.2023 18:33:35;0,157;0,112;0,11
10.10.2023 19:33:38;0,173;0,084;0,097
10.10.2023 20:33:37;0,165;0,089;0,098
10.10.2023 21:33:37;0,164;0,099;0,085
10.10.2023 22:33:37;0,157;0,09;0,093
10.10.2023 23:33:35;0,147;0,093;0,095
11.10.2023 00:33:39;0,153;0,088;0,101
11.10.2023 01:33:36;0,145;0,091;0,107
11.10.2023 02:33:35;0,155;0,062;0,105
11.10.2023 03:33:36;0,168;0,095;0,1
11.10.2023 04:33:38;0,162;0,08;0,112
11.10.2023 05:33:37;0,169;0,094;0,091
11.10.2023 06:33:38;0,227;0,114;0,138
11.10.2023 07:33:35;0,156;0,086;0,099
11.10.2023 08:33:37;0,166;0,094;0,091
11.10.2023 09:33:39;0,299;0,117;0,141
11.10.2023 10:33:38;0,165;0,086;0,093
11.10.2023 11:33:37;0,17;0,101;0,1
11.10.2023 12:33:39;0,162;0,094;0,097
11.10.2023 13:33:37;0,155;0,065;0,112
11.10.2023 14:33:35;0,11;0,132;0,121
11.10.2023 15:33:35;0,168;0,104;0,098
11.10.2023 16:33:37;0,158;0,114;0,114
11.10.2023 17:33:37;0,169;0,091;0,102
11.10.2023 18:33:35;0,318;0,121;0,147
11.10.2023 19:33:36;0,156;0,087;0,107
11.10.2023 20:33:36;0,202;0,104;0,129
11.10.2023 21:33:37;0,161;0,096;0,106
11.10.2023 22:33:35;0,158;0,115;0,128
11.10.2023 23:33:37;0,15;0,053;0,111
12.10.2023 00:33:35;0,234;0,122;0,123
12.10.2023 01:33:37;0,137;0,076;0,1
12.10.2023 02:33:38;0,171;0,103;0,1
12.10.2023 03:33:39;0,159;0,086;0,098
12.10.2023 04:33:36;0,177;0,089;0,104
12.10.2023 05:33:40;0,155;0,057;0,1
12.10.2023 06:33:39;0,156;0,082;0,083
12.10.2023 07:33:37;0,157;0,105;0,116
12.10.2023 08:33:35;0,17;0,087;0,098
12.10.2023 09:33:37;0,151;0,056;0,135
12.10.2023 10:33:40;0,157;0,059;0,1
12.10.2023 11:33:39;0,081;0,087;0,075
12.10.2023 12:33:39;0,147;0,091;0,103
12.10.2023 13:33:36;0,153;0,088;0,116
12.10.2023 14:33:36;0,221;0,103;0,14
12.10.2023 15:33:38;0,155;0,055;0,115
12.10.2023 16:33:36;0,172;0,088;0,115
12.10.2023 17:33:36;0,129;0,055;0,12
12.10.2023 18:33:38;0,179;0,056;0,112
12.10.2023 19:33:35;0,329;0,117;0,135
12.10.2023 20:33:36;0,157;0,084;0,108
12.10.2023 21:33:37;0,152;0,075;0,09
12.10.2023 22:33:36;0,146;0,052;0,116
12.10.2023 23:33:36;0,145;0,047;0,108
13.10.2023 00:33:37;0,162;0,084;0,1
13.10.2023 01:33:35;0,162;0,088;0,105
13.10.2023 02:33:38;0,333;0,118;0,145
13.10.2023 03:33:38;0,144;0,087;0,094
13.10.2023 04:33:38;0,158;0,051;0,098
13.10.2023 05:33:35;0,163;0,075;0,104
13.10.2023 06:33:35;0,155;0,082;0,108
13.10.2023 07:33:37;0,158;0,13;0,12
13.10.2023 09:34:07;0,174;0,086;0,105
13.10.2023 10:33:37;0,16;0,082;0,101
13.10.2023 11:33:34;0,156;0,079;0,101
13.10.2023 12:33:38;0,17;0,1;0,113
13.10.2023 13:33:38;0,157;0,087;0,096
13.10.2023 14:33:39;0,153;0,081;0,104
13.10.2023 15:33:38;0,159;0,084;0,105
13.10.2023 16:33:38;0,152;0,078;0,092
13.10.2023 17:33:35;0,07;0,098;0,075
13.10.2023 18:33:38;0,178;0,086;0,1
13.10.2023 19:33:38;0,156;0,085;0,09
13.10.2023 20:33:36;0,168;0,086;0,098
13.10.2023 21:33:39;0,142;0,08;0,108
13.10.2023 22:33:35;0,158;0,094;0,09
13.10.2023 23:33:36;0,161;0,086;0,092
14.10.2023 00:33:37;0,153;0,079;0,102
14.10.2023 01:33:36;0,173;0,095;0,105
14.10.2023 02:33:36;0,161;0,1;0,094
14.10.2023 03:33:37;0,17;0,088;0,092
14.10.2023 04:33:37;0,123;0,075;0,105
14.10.2023 05:33:36;0,153;0,102;0,095
14.10.2023 06:33:39;0,164;0,081;0,099
14.10.2023 07:33:39;0,148;0,058;0,105
14.10.2023 08:33:37;0,139;0,081;0,121
14.10.2023 09:33:36;0,155;0,092;0,078
14.10.2023 10:33:37;0,169;0,091;0,093
14.10.2023 11:33:34;0,133;0,087;0,105
14.10.2023 12:33:37;0,164;0,093;0,087
14.10.2023 13:33:36;0,168;0,09;0,1
14.10.2023 14:33:36;0,14;0,087;0,112
14.10.2023 15:33:37;0,165;0,088;0,108
14.10.2023 16:33:36;0,168;0,086;0,095
14.10.2023 17:33:37;0,076;0,091;0,073
14.10.2023 18:33:36;0,165;0,106;0,094
14.10.2023 19:33:38;0,177;0,095;0,105
14.10.2023 20:33:37;0,154;0,084;0,097
14.10.2023 21:33:37;0,151;0,093;0,099
14.10.2023 22:33:36;0,127;0,053;0,102
14.10.2023 23:33:37;0,165;0,083;0,099
15.10.2023 00:33:38;0,15;0,095;0,081
15.10.2023 01:33:38;0,16;0,105;0,104
15.10.2023 02:33:36;0,157;0,081;0,089
15.10.2023 03:33:36;0,161;0,099;0,1
15.10.2023 04:33:37;0,151;0,084;0,097
15.10.2023 05:33:39;0,147;0,09;0,094
15.10.2023 06:33:38;0,167;0,09;0,084
15.10.2023 07:33:39;0,158;0,091;0,094
15.10.2023 08:33:36;0,15;0,059;0,11
15.10.2023 09:33:37;0,159;0,052;0,116
15.10.2023 10:33:38;0,142;0,081;0,107
15.10.2023 11:33:37;0,16;0,088;0,094
15.10.2023 12:33:36;0,072;0,09;0,073
15.10.2023 13:33:37;0,151;0,101;0,086
15.10.2023 14:33:35;0,162;0,095;0,088
15.10.2023 15:33:35;0,15;0,102;0,092
15.10.2023 16:33:36;0,144;0,074;0,097
15.10.2023 17:33:36;0,154;0,094;0,109
15.10.2023 18:33:39;0,161;0,087;0,099
15.10.2023 19:33:37;0,157;0,097;0,096
15.10.2023 20:33:36;0,147;0,092;0,089
15.10.2023 21:33:38;0,152;0,086;0,099
15.10.2023 22:33:36;0,186;0,058;0,124
15.10.2023 23:33:38;0,152;0,075;0,103
16.10.2023 00:33:40;0,144;0,064;0,111
16.10.2023 01:33:36;0,164;0,096;0,103
16.10.2023 02:33:37;0,147;0,057;0,119
16.10.2023 03:33:35;0,161;0,095;0,11
16.10.2023 04:33:39;0,144;0,058;0,123
16.10.2023 05:33:39;0,081;0,084;0,087
16.10.2023 06:33:36;0,144;0,054;0,105
16.10.2023 07:33:40;0,153;0,05;0,113
16.10.2023 08:33:39;0,147;0,093;0,102
16.10.2023 09:33:37;0,173;0,082;0,104
16.10.2023 10:33:36;0,142;0,084;0,108
16.10.2023 11:33:37;0,186;0,09;0,101
16.10.2023 12:33:38;0,175;0,085;0,095
16.10.2023 13:33:38;0,163;0,091;0,103
16.10.2023 14:33:39;0,146;0,066;0,106
16.10.2023 15:33:37;0,148;0,083;0,109
16.10.2023 16:33:35;0,181;0,107;0,102
16.10.2023 17:33:37;0,168;0,076;0,101
16.10.2023 18:33:36;0,148;0,083;0,096
16.10.2023 19:33:36;0,157;0,096;0,101
16.10.2023 20:33:37;0,149;0,087;0,102
16.10.2023 21:33:36;0,167;0,093;0,095
16.10.2023 22:33:34;0,152;0,065;0,115
16.10.2023 23:33:35;0,154;0,091;0,094
17.10.2023 00:33:39;0,173;0,097;0,096
17.10.2023 01:33:36;0,14;0,05;0,126
17.10.2023 02:33:35;0,15;0,092;0,103
17.10.2023 03:33:38;0,128;0,051;0,108
17.10.2023 04:33:35;0,165;0,085;0,111
17.10.2023 05:33:39;0,139;0,057;0,12
17.10.2023 06:33:35;0,139;0,057;0,115
17.10.2023 07:33:36;0,153;0,052;0,115
17.10.2023 08:33:37;0,144;0,056;0,119
17.10.2023 09:33:39;0,155;0,097;0,099
17.10.2023 10:33:37;0,157;0,075;0,115
17.10.2023 11:33:35;0,144;0,085;0,105
17.10.2023 12:33:37;0,069;0,103;0,081
17.10.2023 13:33:35;0,131;0,057;0,119
17.10.2023 14:33:36;0,161;0,094;0,123
17.10.2023 15:33:38;0,163;0,059;0,117
17.10.2023 16:33:35;0,072;0,088;0,087
17.10.2023 17:33:37;0,156;0,083;0,094
17.10.2023 18:33:36;0,137;0,054;0,126
17.10.2023 19:33:35;0,161;0,095;0,098
17.10.2023 20:33:35;0,15;0,066;0,108
17.10.2023 21:33:36;0,144;0,061;0,106
17.10.2023 22:33:38;0,144;0,064;0,107
17.10.2023 23:33:36;0,156;0,097;0,112
18.10.2023 00:33:37;0,148;0,057;0,124
18.10.2023 01:33:35;0,148;0,051;0,11
18.10.2023 02:33:40;0,143;0,05;0,107
18.10.2023 03:33:39;0,179;0,104;0,11
18.10.2023 04:33:37;0,148;0,059;0,109
18.10.2023 06:33:47;0,135;0,052;0,114
18.10.2023 07:33:38;0,157;0,058;0,103
18.10.2023 08:33:37;0,089;0,089;0,082
18.10.2023 09:33:35;0,145;0,057;0,116
18.10.2023 10:33:36;0,163;0,104;0,105
18.10.2023 11:33:37;0,163;0,06;0,134
18.10.2023 12:33:37;0,166;0,094;0,115
18.10.2023 13:33:35;0,168;0,08;0,105
18.10.2023 14:33:37;0,148;0,058;0,116
18.10.2023 15:33:38;0,16;0,087;0,117
18.10.2023 16:33:36;0,077;0,084;0,085
18.10.2023 17:33:37;0,181;0,1;0,112
18.10.2023 18:33:39;0,152;0,052;0,127
18.10.2023 19:33:36;0,163;0,052;0,11
18.10.2023 20:33:38;0,16;0,059;0,111
18.10.2023 21:33:34;0,163;0,096;0,103
18.10.2023 22:33:36;0,146;0,061;0,134
18.10.2023 23:33:34;0,161;0,09;0,104
19.10.2023 00:33:37;0,141;0,061;0,105
19.10.2023 01:33:39;0,155;0,095;0,105
19.10.2023 02:33:39;0,161;0,094;0,105
19.10.2023 03:33:39;0,141;0,052;0,125
19.10.2023 04:33:38;0,162;0,056;0,136
19.10.2023 05:33:35;0,162;0,056;0,109
19.10.2023 06:33:35;0,144;0,054;0,123
19.10.2023 07:33:35;0,149;0,058;0,106
19.10.2023 08:33:39;0,071;0,099;0,082
19.10.2023 09:33:36;0,139;0,063;0,119
19.10.2023 10:33:39;0,164;0,088;0,096
19.10.2023 11:33:36;0,08;0,086;0,086
19.10.2023 12:33:38;0,078;0,09;0,089
19.10.2023 13:33:38;0,066;0,107;0,085
19.10.2023 14:33:35;0,164;0,088;0,097
19.10.2023 15:33:35;0,151;0,08;0,108
19.10.2023 16:33:39;0,165;0,088;0,104
19.10.2023 17:33:36;0,162;0,096;0,108
19.10.2023 18:33:38;0,151;0,058;0,113
19.10.2023 19:33:37;0,134;0,06;0,119
19.10.2023 20:33:35;0,176;0,085;0,105
19.10.2023 21:33:35;0,146;0,054;0,11
19.10.2023 22:33:34;0,145;0,049;0,123
19.10.2023 23:33:37;0,077;0,081;0,084
20.10.2023 00:33:36;0,121;0,074;0,122
20.10.2023 01:33:36;0,123;0,072;0,123
20.10.2023 02:33:36;0,145;0,063;0,106
20.10.2023 03:33:39;0,125;0,057;0,12
20.10.2023 04:33:35;0,153;0,051;0,132
20.10.2023 05:33:39;0,147;0,06;0,112
20.10.2023 06:33:37;0,144;0,054;0,11
20.10.2023 07:33:39;0,138;0,063;0,116
20.10.2023 08:33:35;0,154;0,103;0,113
20.10.2023 09:33:38;0,154;0,059;0,122
20.10.2023 10:33:36;0,14;0,058;0,122
20.10.2023 11:33:35;0,102;0,1;0,099
20.10.2023 12:33:34;0,157;0,067;0,123
20.10.2023 13:33:36;0,164;0,081;0,107
20.10.2023 14:33:34;0,156;0,101;0,111
20.10.2023 15:33:37;0,177;0,101;0,123
20.10.2023 16:33:37;0,149;0,06;0,121
20.10.2023 17:33:35;0,161;0,098;0,107
20.10.2023 18:33:35;0,133;0,058;0,115
20.10.2023 19:33:37;0,14;0,055;0,118
20.10.2023 20:33:35;0,151;0,077;0,133
20.10.2023 21:33:38;0,148;0,056;0,117
20.10.2023 22:33:36;0,166;0,09;0,106
20.10.2023 23:33:35;0,144;0,066;0,106
21.10.2023 00:33:36;0,173;0,092;0,126
21.10.2023 01:33:38;0,17;0,1;0,107
21.10.2023 02:33:36;0,162;0,088;0,099
21.10.2023 03:33:37;0,151;0,091;0,129
21.10.2023 04:33:36;0,149;0,058;0,123
21.10.2023 05:33:37;0,14;0,069;0,119
21.10.2023 06:33:36;0,158;0,068;0,126
21.10.2023 07:33:37;0,152;0,062;0,129
21.10.2023 08:33:39;0,18;0,055;0,111
21.10.2023 09:33:38;0,158;0,061;0,122
21.10.2023 10:33:36;0,165;0,105;0,108
21.10.2023 11:33:35;0,176;0,09;0,115
21.10.2023 12:33:37;0,159;0,074;0,098
21.10.2023 13:33:37;0,173;0,099;0,129
21.10.2023 14:33:36;0,179;0,068;0,111
21.10.2023 15:33:36;0,156;0,056;0,103
21.10.2023 16:33:38;0,144;0,064;0,106
21.10.2023 17:33:35;0,088;0,099;0,094
21.10.2023 18:33:34;0,169;0,083;0,1
21.10.2023 19:33:35;0,148;0,067;0,122
21.10.2023 20:33:35;0,165;0,058;0,121
21.10.2023 21:33:36;0,145;0,063;0,112
21.10.2023 22:33:35;0,16;0,08;0,102
21.10.2023 23:33:35;0,153;0,064;0,116
22.10.2023 00:33:36;0,144;0,054;0,113
22.10.2023 01:33:39;0,147;0,051;0,103
22.10.2023 02:33:39;0,156;0,06;0,114
22.10.2023 03:33:35;0,154;0,091;0,104
22.10.2023 04:33:36;0,141;0,068;0,106
22.10.2023 05:33:35;0,154;0,066;0,105
22.10.2023 06:33:35;0,161;0,099;0,098
22.10.2023 07:33:35;0,142;0,095;0,108
22.10.2023 08:33:40;0,15;0,097;0,102
22.10.2023 09:33:41;0,128;0,073;0,102
22.10.2023 10:33:39;0,147;0,084;0,097
22.10.2023 11:33:35;0,152;0,091;0,101
22.10.2023 12:33:36;0,128;0,062;0,103
22.10.2023 13:33:37;0,139;0,091;0,111
22.10.2023 14:33:36;0,157;0,091;0,102
22.10.2023 15:33:35;0,145;0,087;0,093
22.10.2023 16:33:35;0,148;0,054;0,106
22.10.2023 17:33:35;0,154;0,082;0,083
22.10.2023 18:33:35;0,152;0,079;0,103
22.10.2023 19:33:35;0,147;0,077;0,083
22.10.2023 20:33:37;0,148;0,092;0,103
22.10.2023 21:33:38;0,13;0,056;0,1
22.10.2023 22:33:37;0,156;0,05;0,109
22.10.2023 23:33:38;0,143;0,085;0,093
23.10.2023 00:33:35;0,132;0,046;0,112
23.10.2023 01:33:36;0,131;0,063;0,117
23.10.2023 02:33:38;0,128;0,056;0,111
23.10.2023 03:33:35;0,143;0,056;0,121
23.10.2023 04:33:40;0,156;0,081;0,092
23.10.2023 05:33:37;0,15;0,062;0,111
23.10.2023 06:33:36;0,145;0,085;0,133
23.10.2023 07:33:35;0,149;0,092;0,114
23.10.2023 08:33:46;0,136;0,084;0,089
23.10.2023 09:33:41;0,162;0,098;0,097
23.10.2023 10:33:39;0,148;0,055;0,115
23.10.2023 11:33:36;0,146;0,058;0,105
23.10.2023 12:33:38;0,143;0,06;0,116
23.10.2023 13:33:34;0,128;0,055;0,102
23.10.2023 14:33:38;0,172;0,094;0,106
23.10.2023 15:33:35;0,151;0,057;0,123
23.10.2023 16:33:36;0,147;0,091;0,102
23.10.2023 17:33:35;0,14;0,055;0,105
23.10.2023 18:33:39;0,142;0,071;0,125
23.10.2023 19:33:38;0,172;0,088;0,093
23.10.2023 20:33:38;0,154;0,095;0,091
23.10.2023 21:33:35;0,157;0,092;0,101
23.10.2023 22:33:36;0,16;0,089;0,093
23.10.2023 23:33:37;0,153;0,096;0,104
24.10.2023 00:33:38;0,139;0,067;0,108
24.10.2023 01:33:35;0,168;0,097;0,132
24.10.2023 02:33:36;0,178;0,083;0,103
24.10.2023 03:33:38;0,132;0,061;0,117
24.10.2023 04:33:39;0,122;0,074;0,094
24.10.2023 05:33:38;0,155;0,094;0,098
24.10.2023 06:33:39;0,152;0,099;0,111
24.10.2023 07:33:39;0,132;0,064;0,089
24.10.2023 08:33:38;0,134;0,085;0,101
24.10.2023 09:33:37;0,141;0,097;0,106
24.10.2023 10:33:36;0,134;0,058;0,111
24.10.2023 11:33:38;0,161;0,096;0,099
24.10.2023 12:33:35;0,171;0,105;0,105
24.10.2023 13:33:37;0,161;0,083;0,096
24.10.2023 14:33:37;0,068;0,094;0,078
24.10.2023 15:33:37;0,07;0,105;0,1
24.10.2023 16:33:36;0,152;0,093;0,101
24.10.2023 17:33:35;0,157;0,088;0,095
24.10.2023 18:33:38;0,143;0,059;0,121
24.10.2023 19:33:34;0,158;0,09;0,087
24.10.2023 20:33:36;0,138;0,07;0,118
24.10.2023 21:33:38;0,152;0,059;0,106
24.10.2023 22:33:35;0,07;0,086;0,088
24.10.2023 23:33:39;0,148;0,084;0,105
25.10.2023 00:33:36;0,145;0,089;0,097
25.10.2023 01:33:39;0,143;0,094;0,102
25.10.2023 02:33:38;0,123;0,06;0,119
25.10.2023 03:33:38;0,129;0,055;0,113
25.10.2023 04:33:38;0,127;0,085;0,103
25.10.2023 05:33:37;0,154;0,053;0,13
25.10.2023 06:33:38;0,156;0,098;0,099
25.10.2023 07:33:38;0,153;0,078;0,105
25.10.2023 08:33:35;0,16;0,094;0,101
25.10.2023 09:33:37;0,135;0,06;0,121
25.10.2023 10:33:39;0,123;0,069;0,098
25.10.2023 11:33:37;0,163;0,089;0,09
25.10.2023 12:33:36;0,069;0,084;0,079
25.10.2023 13:33:39;0,172;0,098;0,117
25.10.2023 14:33:34;0,146;0,06;0,125
25.10.2023 15:33:38;0,142;0,057;0,118
25.10.2023 16:33:35;0,154;0,08;0,094
25.10.2023 17:33:39;0,068;0,097;0,089
25.10.2023 18:33:38;0,135;0,055;0,112
25.10.2023 19:33:37;0,134;0,061;0,112
25.10.2023 20:33:35;0,158;0,099;0,103
25.10.2023 21:33:38;0,144;0,049;0,106
25.10.2023 22:33:39;0,123;0,07;0,116
25.10.2023 23:33:37;0,157;0,101;0,107
26.10.2023 00:33:36;0,076;0,09;0,075
26.10.2023 01:33:39;0,149;0,06;0,108
26.10.2023 02:33:36;0,142;0,062;0,112
26.10.2023 03:33:38;0,161;0,055;0,106
26.10.2023 04:33:36;0,158;0,088;0,095
26.10.2023 05:33:36;0,151;0,087;0,097
26.10.2023 06:33:36;0,155;0,087;0,089
26.10.2023 07:33:39;0,142;0,091;0,093
26.10.2023 08:33:37;0,135;0,081;0,113
26.10.2023 09:33:37;0,127;0,059;0,114
26.10.2023 10:33:36;0,129;0,059;0,118
26.10.2023 11:33:37;0,15;0,063;0,103
26.10.2023 12:33:37;0,152;0,084;0,095
26.10.2023 13:33:41;0,155;0,093;0,097
26.10.2023 14:33:40;0,142;0,056;0,112
26.10.2023 15:33:39;0,133;0,084;0,101
26.10.2023 16:33:37;0,162;0,093;0,1
26.10.2023 17:33:39;0,164;0,095;0,098
26.10.2023 18:33:40;0,135;0,056;0,102
26.10.2023 19:33:39;0,073;0,097;0,093
26.10.2023 20:33:36;0,147;0,088;0,099
26.10.2023 21:33:38;0,139;0,071;0,112
26.10.2023 22:33:40;0,137;0,066;0,121
26.10.2023 23:33:38;0,154;0,072;0,114
27.10.2023 00:33:40;0,155;0,114;0,093
27.10.2023 01:33:40;0,141;0,064;0,118
27.10.2023 02:33:36;0,15;0,055;0,1
27.10.2023 03:33:40;0,145;0,091;0,102
27.10.2023 04:33:37;0,136;0,079;0,094
27.10.2023 05:33:38;0,163;0,08;0,104
27.10.2023 06:33:40;0,155;0,091;0,105
27.10.2023 07:33:40;0,152;0,062;0,109
27.10.2023 08:33:40;0,15;0,062;0,111
27.10.2023 09:33:39;0,158;0,061;0,102
27.10.2023 10:33:39;0,144;0,061;0,105
27.10.2023 12:34:00;0,167;0,097;0,11
27.10.2023 13:33:35;0,126;0,082;0,096
27.10.2023 14:33:35;0,164;0,08;0,093
27.10.2023 15:33:37;0,148;0,057;0,102
27.10.2023 16:33:34;0,167;0,092;0,107
27.10.2023 17:33:36;0,142;0,053;0,108
27.10.2023 18:33:37;0,165;0,086;0,119
27.10.2023 19:33:38;0,137;0,064;0,105
27.10.2023 20:33:35;0,152;0,056;0,114
27.10.2023 21:33:38;0,15;0,066;0,113
27.10.2023 22:33:35;0,17;0,1;0,11
27.10.2023 23:33:36;0,133;0,052;0,111
28.10.2023 00:33:38;0,076;0,09;0,087
28.10.2023 01:33:37;0,137;0,048;0,123
28.10.2023 02:33:37;0,146;0,067;0,125
28.10.2023 03:33:39;0,168;0,098;0,114
28.10.2023 04:33:36;0,163;0,081;0,106
28.10.2023 05:33:37;0,168;0,096;0,1
28.10.2023 06:33:36;0,169;0,08;0,1
28.10.2023 07:33:36;0,153;0,093;0,108
28.10.2023 08:33:38;0,155;0,05;0,107
28.10.2023 09:33:40;0,152;0,061;0,106
28.10.2023 10:33:37;0,161;0,096;0,104
28.10.2023 11:33:37;0,159;0,05;0,104
28.10.2023 12:33:37;0,159;0,056;0,104
28.10.2023 13:33:37;0,165;0,094;0,101
28.10.2023 14:33:35;0,159;0,051;0,11
28.10.2023 15:33:34;0,156;0,08;0,103
28.10.2023 16:33:36;0,159;0,055;0,111
28.10.2023 17:33:38;0,16;0,054;0,111
28.10.2023 18:33:35;0,074;0,09;0,083
28.10.2023 19:33:38;0,155;0,056;0,107
28.10.2023 20:33:36;0,163;0,057;0,117
28.10.2023 21:33:37;0,149;0,065;0,108
28.10.2023 22:33:37;0,152;0,057;0,122
28.10.2023 23:33:37;0,157;0,055;0,119
29.10.2023 00:33:35;0,143;0,053;0,108
29.10.2023 01:33:35;0,08;0,103;0,099
29.10.2023 02:33:36;0,161;0,088;0,088
29.10.2023 02:33:34;0,144;0,056;0,115
29.10.2023 03:33:39;0,164;0,054;0,113
29.10.2023 04:33:37;0,14;0,056;0,113
29.10.2023 05:33:38;0,153;0,059;0,126
29.10.2023 06:33:36;0,141;0,047;0,12
29.10.2023 07:33:37;0,171;0,075;0,115
29.10.2023 08:33:36;0,082;0,088;0,086
29.10.2023 09:33:40;0,167;0,053;0,106
29.10.2023 10:33:38;0,167;0,053;0,132
29.10.2023 11:33:37;0,142;0,075;0,102
29.10.2023 12:33:39;0,153;0,048;0,121
29.10.2023 13:33:37;0,102;0,083;0,11
29.10.2023 14:33:34;0,093;0,081;0,087
29.10.2023 15:33:37;0,095;0,096;0,09
29.10.2023 16:33:36;0,095;0,111;0,094
29.10.2023 17:33:36;0,159;0,056;0,108
29.10.2023 18:33:34;0,176;0,091;0,1
29.10.2023 19:33:38;0,166;0,086;0,096
29.10.2023 20:33:38;0,158;0,058;0,104
29.10.2023 21:33:35;0,167;0,087;0,125
29.10.2023 22:33:36;0,142;0,058;0,117
29.10.2023 23:33:39;0,156;0,055;0,13
30.10.2023 00:33:35;0,167;0,084;0,098
30.10.2023 01:33:36;0,157;0,086;0,107
30.10.2023 02:33:39;0,165;0,056;0,117
30.10.2023 03:33:37;0,178;0,102;0,111
30.10.2023 04:33:38;0,157;0,091;0,12
30.10.2023 05:33:38;0,157;0,052;0,125
30.10.2023 06:33:38;0,114;0,07;0,117
30.10.2023 07:33:36;0,086;0,084;0,08
30.10.2023 08:33:40;0,163;0,092;0,105
30.10.2023 09:33:36;0,091;0,093;0,093
30.10.2023 10:33:36;0,078;0,086;0,082
30.10.2023 11:33:39;0,159;0,056;0,126
30.10.2023 12:33:36;0,151;0,066;0,131
30.10.2023 13:33:34;0,154;0,053;0,123
30.10.2023 14:33:37;0,123;0,068;0,105
30.10.2023 15:33:36;0,163;0,059;0,105
30.10.2023 16:33:34;0,153;0,094;0,101
30.10.2023 17:33:36;0,159;0,059;0,14
30.10.2023 18:33:37;0,151;0,052;0,107
30.10.2023 19:33:35;0,146;0,062;0,114
30.10.2023 20:33:38;0,172;0,092;0,109
30.10.2023 21:33:39;0,177;0,094;0,108
30.10.2023 22:33:36;0,175;0,081;0,106
30.10.2023 23:33:37;0,164;0,057;0,102
31.10.2023 00:33:36;0,173;0,086;0,1
31.10.2023 02:33:47;0,172;0,108;0,088
31.10.2023 03:33:35;0,08;0,092;0,074
31.10.2023 04:33:39;0,165;0,066;0,106
31.10.2023 05:33:36;0,151;0,06;0,111
31.10.2023 06:33:37;0,156;0,052;0,111
31.10.2023 07:33:39;0,158;0,086;0,092
31.10.2023 08:33:39;0,134;0,047;0,11
31.10.2023 09:33:37;0,344;0,418;0,399
31.10.2023 10:33:37;0,338;0,387;0,391
31.10.2023 11:33:37;0,322;0,398;0,396
31.10.2023 12:33:37;0,303;0,387;0,385
31.10.2023 13:33:35;0,354;0,436;0,362
31.10.2023 14:33:37;0,278;0,361;0,393
31.10.2023 15:33:36;0,302;0,389;0,416
31.10.2023 16:33:37;0,342;0,392;0,424
31.10.2023 17:33:34;0,29;0,417;0,407
31.10.2023 18:33:37;0,271;0,375;0,42
31.10.2023 19:33:35;0,307;0,371;0,385
31.10.2023 20:33:37;0,342;0,424;0,394
31.10.2023 21:33:36;0,305;0,397;0,419
31.10.2023 22:33:39;0,297;0,428;0,422
31.10.2023 23:33:37;0,375;0,427;0,431
01.11.2023 00:33:37;0,343;0,435;0,404
01.11.2023 01:33:39;0,317;0,432;0,453
01.11.2023 02:33:36;0,3;0,408;0,414
01.11.2023 03:33:39;0,349;0,445;0,419
01.11.2023 04:33:39;0,29;0,388;0,416
01.11.2023 05:33:36;0,318;0,406;0,422
01.11.2023 06:33:37;0,355;0,423;0,461
01.11.2023 07:33:39;0,31;0,447;0,416
01.11.2023 08:33:37;0,336;0,43;0,407
01.11.2023 09:33:37;0,339;0,412;0,405
01.11.2023 10:33:38;0,349;0,466;0,403
01.11.2023 11:33:36;0,309;0,427;0,457
01.11.2023 12:33:35;0,317;0,453;0,411
01.11.2023 13:33:37;0,334;0,44;0,409
01.11.2023 14:33:37;0,341;0,456;0,428
01.11.2023 15:33:34;0,337;0,433;0,412
01.11.2023 16:33:36;0,34;0,435;0,448
01.11.2023 17:33:35;0,329;0,422;0,454
01.11.2023 18:33:36;0,35;0,434;0,431
01.11.2023 19:33:36;0,286;0,425;0,423
