Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
13.03.2023 11:26:39;0,058;0,049;0,053
13.03.2023 12:26:40;0,096;0,074;0,095
13.03.2023 13:26:42;0,056;0,05;0,05
13.03.2023 14:26:44;0,115;0,077;0,081
13.03.2023 15:26:41;0,053;0,051;0,078
13.03.2023 16:26:42;0,049;0,052;0,054
13.03.2023 17:26:41;0,107;0,092;0,085
13.03.2023 18:26:41;0,098;0,079;0,083
13.03.2023 19:26:40;0,088;0,081;0,094
13.03.2023 20:26:44;0,104;0,074;0,098
13.03.2023 21:26:40;0,053;0,045;0,06
13.03.2023 22:26:38;0,097;0,098;0,084
13.03.2023 23:26:40;0,045;0,062;0,064
14.03.2023 00:26:40;0,056;0,063;0,078
14.03.2023 01:26:42;0,106;0,092;0,091
14.03.2023 02:26:42;0,048;0,069;0,061
14.03.2023 03:26:39;0,052;0,076;0,073
14.03.2023 04:26:41;0,076;0,059;0,053
14.03.2023 05:26:43;0,053;0,053;0,059
14.03.2023 06:26:43;0,101;0,077;0,088
14.03.2023 07:26:41;0,049;0,053;0,061
14.03.2023 08:26:43;0,115;0,079;0,088
14.03.2023 09:26:43;0,1;0,077;0,088
14.03.2023 10:26:42;0,059;0,055;0,055
14.03.2023 11:26:43;0,054;0,052;0,055
14.03.2023 12:26:42;0,057;0,055;0,06
14.03.2023 13:26:41;0,053;0,045;0,052
14.03.2023 14:26:50;0,099;0,081;0,098
14.03.2023 15:26:40;0,046;0,049;0,06
14.03.2023 16:26:40;0,055;0,054;0,049
14.03.2023 17:26:44;0,102;0,083;0,082
14.03.2023 18:26:42;0,096;0,082;0,086
14.03.2023 19:26:41;0,101;0,081;0,086
14.03.2023 20:26:41;0,107;0,094;0,098
14.03.2023 21:26:43;0,102;0,079;0,094
14.03.2023 22:26:39;0,103;0,086;0,088
14.03.2023 23:26:40;0,056;0,063;0,063
15.03.2023 00:26:39;0,091;0,103;0,095
15.03.2023 01:26:42;0,054;0,053;0,051
15.03.2023 02:26:42;0,043;0,066;0,056
15.03.2023 03:26:41;0,114;0,085;0,096
15.03.2023 04:26:42;0,108;0,081;0,094
15.03.2023 05:26:42;0,1;0,089;0,097
15.03.2023 06:26:39;0,087;0,08;0,095
15.03.2023 07:26:43;0,05;0,063;0,059
15.03.2023 08:26:41;0,082;0,088;0,075
15.03.2023 09:26:41;0,047;0,062;0,059
15.03.2023 10:26:43;0,045;0,063;0,06
15.03.2023 11:26:40;0,049;0,062;0,054
15.03.2023 12:26:42;0,102;0,079;0,097
15.03.2023 13:26:43;0,046;0,052;0,061
15.03.2023 14:26:44;0,101;0,091;0,085
15.03.2023 15:26:45;0,096;0,084;0,095
15.03.2023 16:26:43;0,063;0,053;0,054
15.03.2023 17:26:40;0,04;0,054;0,068
15.03.2023 18:26:43;0,051;0,062;0,063
15.03.2023 19:26:41;0,113;0,084;0,088
15.03.2023 20:26:42;0,084;0,092;0,095
15.03.2023 21:26:44;0,12;0,085;0,097
15.03.2023 22:26:38;0,055;0,056;0,057
15.03.2023 23:26:41;0,097;0,095;0,078
16.03.2023 00:26:39;0,058;0,055;0,059
16.03.2023 01:26:38;0,061;0,061;0,06
16.03.2023 02:26:41;0,063;0,059;0,046
16.03.2023 03:26:41;0,053;0,06;0,053
16.03.2023 04:26:43;0,063;0,07;0,047
16.03.2023 05:26:39;0,051;0,074;0,064
16.03.2023 06:26:44;0,045;0,06;0,054
16.03.2023 07:26:42;0,098;0,087;0,098
16.03.2023 08:26:39;0,056;0,06;0,055
16.03.2023 09:26:42;0,093;0,09;0,082
16.03.2023 10:26:42;0,096;0,083;0,092
16.03.2023 11:26:38;0,106;0,089;0,081
16.03.2023 12:26:40;0,099;0,088;0,103
16.03.2023 13:26:39;0,107;0,085;0,088
16.03.2023 14:26:38;0,121;0,091;0,083
16.03.2023 15:26:42;0,058;0,052;0,052
16.03.2023 16:26:40;0,074;0,091;0,093
16.03.2023 17:26:39;0,055;0,053;0,055
16.03.2023 18:26:42;0,049;0,049;0,047
16.03.2023 19:26:42;0,113;0,083;0,087
16.03.2023 20:26:41;0,092;0,092;0,101
16.03.2023 21:26:40;0,1;0,083;0,093
16.03.2023 22:26:38;0,111;0,084;0,086
16.03.2023 23:26:38;0,053;0,061;0,052
17.03.2023 00:26:39;0,057;0,059;0,062
17.03.2023 01:26:39;0,049;0,055;0,066
17.03.2023 02:26:42;0,098;0,074;0,09
17.03.2023 03:26:41;0,094;0,089;0,09
17.03.2023 04:26:38;0,05;0,057;0,059
17.03.2023 05:26:43;0,109;0,088;0,098
17.03.2023 06:26:41;0,101;0,087;0,091
17.03.2023 07:26:44;0,057;0,062;0,057
17.03.2023 08:26:43;0,054;0,062;0,058
17.03.2023 09:26:41;0,09;0,083;0,099
17.03.2023 10:26:41;0,068;0,068;0,052
17.03.2023 11:26:42;0,095;0,08;0,087
17.03.2023 12:26:41;0,051;0,061;0,053
17.03.2023 13:26:44;0,066;0,052;0,055
17.03.2023 14:26:42;0,065;0,058;0,05
17.03.2023 15:26:42;0,044;0,06;0,085
17.03.2023 16:26:40;0,057;0,058;0,061
17.03.2023 17:26:41;0,102;0,084;0,088
17.03.2023 18:26:43;0,117;0,084;0,082
17.03.2023 19:26:45;0,062;0,056;0,05
17.03.2023 20:26:41;0,089;0,09;0,086
17.03.2023 21:26:43;0,046;0,072;0,085
17.03.2023 22:26:43;0,097;0,081;0,098
17.03.2023 23:26:39;0,059;0,056;0,05
18.03.2023 00:26:41;0,096;0,085;0,09
18.03.2023 01:26:40;0,063;0,058;0,054
18.03.2023 02:26:39;0,055;0,053;0,059
18.03.2023 03:26:41;0,054;0,077;0,044
18.03.2023 04:26:40;0,105;0,082;0,099
18.03.2023 05:26:42;0,055;0,05;0,054
18.03.2023 06:26:41;0,093;0,083;0,089
18.03.2023 07:26:43;0,108;0,08;0,092
18.03.2023 08:26:41;0,045;0,066;0,057
18.03.2023 09:26:43;0,063;0,06;0,044
18.03.2023 10:26:39;0,097;0,078;0,084
18.03.2023 11:26:39;0,067;0,066;0,043
18.03.2023 12:26:42;0,043;0,059;0,064
18.03.2023 13:26:39;0,093;0,074;0,104
18.03.2023 14:26:43;0,102;0,086;0,096
18.03.2023 15:26:41;0,049;0,049;0,051
18.03.2023 16:26:44;0,097;0,09;0,09
18.03.2023 17:26:41;0,052;0,057;0,059
18.03.2023 18:26:41;0,104;0,075;0,098
18.03.2023 19:26:41;0,098;0,092;0,092
18.03.2023 20:26:43;0,11;0,071;0,089
18.03.2023 21:26:45;0,088;0,094;0,094
18.03.2023 22:26:38;0,097;0,087;0,097
18.03.2023 23:26:38;0,058;0,064;0,046
19.03.2023 00:26:43;0,048;0,081;0,091
19.03.2023 01:26:41;0,115;0,085;0,092
19.03.2023 02:26:41;0,123;0,087;0,095
19.03.2023 03:26:42;0,058;0,066;0,06
19.03.2023 04:26:41;0,056;0,063;0,061
19.03.2023 05:26:41;0,057;0,07;0,054
19.03.2023 06:26:42;0,105;0,086;0,096
19.03.2023 07:26:40;0,109;0,086;0,087
19.03.2023 08:26:40;0,092;0,09;0,086
19.03.2023 09:26:39;0,094;0,079;0,097
19.03.2023 10:26:40;0,102;0,086;0,094
19.03.2023 11:26:43;0,048;0,053;0,057
19.03.2023 12:26:43;0,05;0,06;0,06
19.03.2023 13:26:42;0,122;0,078;0,094
19.03.2023 14:26:43;0,105;0,074;0,089
19.03.2023 15:26:44;0,051;0,064;0,095
19.03.2023 16:26:42;0,101;0,087;0,088
19.03.2023 17:26:43;0,073;0,094;0,101
19.03.2023 18:26:41;0,058;0,063;0,061
19.03.2023 19:26:43;0,105;0,096;0,062
19.03.2023 20:26:42;0,102;0,081;0,095
19.03.2023 21:26:42;0,047;0,054;0,071
19.03.2023 22:26:42;0,064;0,072;0,092
19.03.2023 23:26:42;0,123;0,092;0,089
20.03.2023 00:26:39;0,046;0,062;0,062
20.03.2023 01:26:40;0,098;0,098;0,075
20.03.2023 02:26:38;0,046;0,067;0,066
20.03.2023 03:26:39;0,095;0,089;0,092
20.03.2023 04:26:38;0,085;0,089;0,096
20.03.2023 05:26:42;0,092;0,088;0,084
20.03.2023 06:26:39;0,055;0,059;0,052
20.03.2023 07:26:40;0,093;0,079;0,101
20.03.2023 08:26:42;0,061;0,053;0,067
20.03.2023 09:26:39;0,094;0,088;0,093
20.03.2023 10:26:39;0,112;0,086;0,093
20.03.2023 11:26:40;0,055;0,057;0,063
20.03.2023 12:26:41;0,115;0,098;0,087
20.03.2023 13:26:41;0,101;0,094;0,084
20.03.2023 14:26:39;0,091;0,083;0,078
20.03.2023 15:26:38;0,057;0,056;0,057
20.03.2023 16:26:40;0,057;0,056;0,049
20.03.2023 17:26:41;0,057;0,073;0,069
20.03.2023 18:26:41;0,094;0,082;0,109
20.03.2023 19:26:41;0,062;0,06;0,055
20.03.2023 20:26:43;0,062;0,051;0,058
20.03.2023 21:26:41;0,106;0,084;0,101
20.03.2023 22:26:41;0,095;0,072;0,093
20.03.2023 23:26:41;0,048;0,046;0,061
21.03.2023 00:26:38;0,106;0,081;0,092
21.03.2023 01:26:41;0,098;0,071;0,091
21.03.2023 02:26:43;0,1;0,099;0,092
21.03.2023 03:26:41;0,045;0,06;0,062
21.03.2023 04:26:42;0,102;0,081;0,096
21.03.2023 05:26:39;0,054;0,047;0,059
21.03.2023 06:26:42;0,098;0,08;0,081
21.03.2023 07:26:39;0,054;0,055;0,053
21.03.2023 08:26:42;0,065;0,05;0,066
21.03.2023 09:26:40;0,062;0,059;0,072
21.03.2023 10:26:42;0,129;0,105;0,115
21.03.2023 11:26:43;0,134;0,099;0,115
21.03.2023 12:26:40;0,064;0,048;0,071
21.03.2023 13:26:44;0,122;0,102;0,096
21.03.2023 14:26:44;0,115;0,101;0,105
21.03.2023 15:26:41;0,12;0,11;0,118
21.03.2023 16:26:39;0,13;0,095;0,106
21.03.2023 17:26:44;0,063;0,062;0,073
21.03.2023 18:26:41;0,132;0,1;0,108
21.03.2023 19:26:43;0,063;0,075;0,104
21.03.2023 20:26:41;0,066;0,061;0,124
21.03.2023 21:26:41;0,13;0,092;0,102
21.03.2023 22:26:38;0,145;0,099;0,114
21.03.2023 23:26:42;0,136;0,099;0,114
22.03.2023 00:26:40;0,112;0,102;0,115
22.03.2023 01:26:41;0,131;0,094;0,122
22.03.2023 02:26:42;0,106;0,09;0,117
22.03.2023 03:26:41;0,108;0,102;0,112
22.03.2023 04:26:41;0,117;0,108;0,111
22.03.2023 05:26:42;0,106;0,086;0,121
22.03.2023 06:26:42;0,072;0,08;0,116
22.03.2023 07:26:41;1,815;2,051;1,18
22.03.2023 08:26:40;2,014;2,02;1,244
22.03.2023 09:26:40;2,103;2,163;1,182
22.03.2023 10:26:39;2,076;2,13;1,144
22.03.2023 11:26:41;2,298;2,159;1,201
22.03.2023 12:26:42;2,52;2,194;1,16
22.03.2023 13:26:42;2,668;2,355;1,246
22.03.2023 14:26:44;2,561;2,177;1,283
22.03.2023 15:26:42;2,505;2,152;1,228
22.03.2023 16:26:40;2,504;2,149;1,238
22.03.2023 17:26:40;2,494;2,137;1,215
22.03.2023 18:26:42;2,458;2,129;1,225
22.03.2023 19:26:41;2,584;2,196;1,168
22.03.2023 20:26:45;2,519;2,177;1,2
22.03.2023 21:26:44;2,607;2,209;1,197
22.03.2023 22:26:40;2,552;2,206;1,133
22.03.2023 23:26:40;2,561;2,277;1,175
23.03.2023 00:26:42;2,56;2,232;1,16
23.03.2023 01:26:41;2,571;2,233;1,152
23.03.2023 02:26:41;2,619;2,193;1,166
23.03.2023 03:26:41;2,614;2,223;1,189
23.03.2023 04:26:42;2,659;2,234;1,198
23.03.2023 05:26:41;2,579;2,363;1,193
23.03.2023 06:26:43;2,609;2,307;1,209
23.03.2023 07:26:40;2,592;2,196;1,202
23.03.2023 08:26:41;2,615;2,181;1,23
23.03.2023 09:26:43;2,674;2,243;1,231
23.03.2023 10:26:44;2,736;2,262;1,188
23.03.2023 11:26:42;2,647;2,228;1,238
23.03.2023 12:26:42;2,473;2,198;1,241
23.03.2023 13:26:43;2,575;2,169;1,207
23.03.2023 14:26:40;2,513;2,198;1,193
23.03.2023 15:26:42;2,631;2,217;1,251
23.03.2023 16:26:43;2,722;2,312;1,185
23.03.2023 17:26:41;2,585;2,258;1,267
23.03.2023 18:26:41;2,674;2,32;1,258
23.03.2023 19:26:39;2,615;2,232;1,223
23.03.2023 20:26:42;2,617;2,224;1,269
23.03.2023 21:26:43;2,67;2,354;1,136
23.03.2023 22:26:42;2,62;2,174;1,173
23.03.2023 23:26:42;2,649;2,272;1,177
24.03.2023 00:26:38;2,66;2,264;1,164
24.03.2023 01:26:38;2,653;2,48;1,267
24.03.2023 02:26:42;2,651;2,251;1,275
24.03.2023 03:26:39;2,622;2,201;1,215
24.03.2023 04:26:42;2,618;2,284;1,19
24.03.2023 05:26:42;2,597;2,191;1,192
24.03.2023 06:26:42;2,61;2,226;1,22
24.03.2023 07:26:42;2,693;2,212;1,149
24.03.2023 08:26:38;2,717;2,326;1,283
24.03.2023 09:26:40;2,706;2,225;1,21
24.03.2023 10:26:39;2,71;2,295;1,239
24.03.2023 11:26:39;2,697;2,217;1,221
24.03.2023 12:26:41;2,627;2,192;1,214
24.03.2023 13:26:42;2,649;2,279;1,264
24.03.2023 14:26:43;2,7;2,24;1,272
24.03.2023 15:26:40;2,625;2,265;1,228
24.03.2023 16:26:42;2,609;2,185;1,197
24.03.2023 17:26:40;2,646;2,28;1,297
24.03.2023 18:26:42;2,641;2,305;1,231
24.03.2023 20:27:13;2,682;2,362;1,247
24.03.2023 21:26:42;2,656;2,245;1,255
24.03.2023 22:26:43;2,649;2,276;1,225
24.03.2023 23:26:38;2,755;2,235;1,317
25.03.2023 00:26:40;2,764;2,346;1,266
25.03.2023 01:26:42;2,654;2,253;1,26
25.03.2023 02:26:43;2,72;2,391;1,334
25.03.2023 03:26:38;2,714;2,213;1,188
25.03.2023 04:26:41;2,699;2,268;1,254
25.03.2023 05:26:40;2,715;2,244;1,236
25.03.2023 06:26:41;2,684;2,243;1,235
25.03.2023 07:26:42;2,658;2,28;1,18
25.03.2023 08:26:41;2,677;2,216;1,198
25.03.2023 09:26:40;2,71;2,197;1,244
25.03.2023 10:26:42;2,736;2,303;1,236
25.03.2023 11:26:40;2,715;2,282;1,273
25.03.2023 12:26:42;2,641;2,229;1,208
25.03.2023 13:26:41;2,694;2,287;1,139
25.03.2023 14:26:39;2,75;2,252;1,197
25.03.2023 15:26:39;2,675;2,232;1,196
25.03.2023 17:26:54;2,685;2,265;1,28
25.03.2023 18:26:39;2,751;2,282;1,19
25.03.2023 19:26:40;2,735;2,246;1,204
25.03.2023 20:26:44;2,73;2,262;1,265
25.03.2023 21:26:44;2,759;2,198;1,25
25.03.2023 22:26:40;2,695;2,219;1,196
25.03.2023 23:26:37;2,754;2,309;1,259
26.03.2023 00:26:42;2,678;2,23;1,203
26.03.2023 01:26:39;2,79;2,292;1,246
26.03.2023 03:26:41;2,77;2,203;1,276
26.03.2023 04:26:41;2,729;2,254;1,251
26.03.2023 05:26:38;2,783;2,233;1,203
26.03.2023 06:26:43;2,749;2,297;1,239
26.03.2023 07:26:40;2,811;2,217;1,269
26.03.2023 08:26:39;2,825;2,28;1,227
26.03.2023 09:26:43;2,807;2,323;1,292
26.03.2023 10:26:38;2,755;2,341;1,145
26.03.2023 11:26:39;2,847;2,244;1,267
26.03.2023 12:26:41;2,823;2,279;1,236
26.03.2023 13:26:42;2,838;2,262;1,248
26.03.2023 14:26:40;2,75;2,233;1,255
26.03.2023 15:26:40;2,75;2,372;1,23
26.03.2023 16:26:43;2,762;2,261;1,249
26.03.2023 17:26:44;2,727;2,272;1,238
26.03.2023 18:26:39;2,716;2,212;1,276
26.03.2023 19:26:40;2,79;2,276;1,169
26.03.2023 20:26:42;2,751;2,227;1,241
26.03.2023 21:26:44;2,771;2,202;1,223
26.03.2023 22:26:42;2,747;2,268;1,127
26.03.2023 23:26:41;2,694;2,226;1,132
27.03.2023 00:26:43;2,897;2,337;1,188
27.03.2023 01:26:42;2,788;2,237;1,235
27.03.2023 02:26:38;2,729;2,248;1,262
27.03.2023 03:26:39;2,743;2,262;1,225
27.03.2023 04:26:40;2,748;2,281;1,191
27.03.2023 05:26:42;2,889;2,326;1,297
27.03.2023 06:26:42;2,809;2,335;1,268
27.03.2023 07:26:43;2,817;2,279;1,212
27.03.2023 08:26:40;2,897;2,255;1,142
27.03.2023 09:26:38;2,813;2,206;1,174
27.03.2023 10:26:40;2,908;2,251;1,215
27.03.2023 11:26:42;2,913;2,304;1,213
27.03.2023 12:26:42;3,029;2,39;1,267
27.03.2023 13:26:42;2,898;2,281;1,204
27.03.2023 14:26:40;2,883;2,38;1,208
27.03.2023 15:26:41;2,919;2,373;1,257
27.03.2023 16:26:42;2,88;2,225;1,178
27.03.2023 17:26:39;2,823;2,299;1,214
27.03.2023 18:26:42;2,862;2,317;1,223
27.03.2023 19:26:42;2,811;2,254;1,217
27.03.2023 20:26:43;3,022;2,43;1,272
27.03.2023 21:26:43;2,939;2,365;1,19
27.03.2023 22:26:42;2,84;2,333;1,288
27.03.2023 23:26:40;2,9;2,301;1,234
28.03.2023 00:26:40;2,865;2,364;1,236
28.03.2023 01:26:42;3,043;2,318;1,255
28.03.2023 02:26:41;2,915;2,341;1,272
28.03.2023 03:26:39;2,924;2,41;1,224
28.03.2023 04:26:40;2,911;2,407;1,216
28.03.2023 05:26:39;2,954;2,323;1,272
28.03.2023 06:26:41;2,832;2,292;1,261
28.03.2023 07:26:41;2,891;2,361;1,209
28.03.2023 08:26:40;2,874;2,397;1,23
28.03.2023 09:26:41;2,867;2,268;1,204
28.03.2023 10:26:41;2,858;2,447;1,182
28.03.2023 11:26:41;2,873;2,315;1,308
28.03.2023 12:26:40;2,849;2,302;1,199
28.03.2023 13:26:38;2,97;2,295;1,241
28.03.2023 14:26:41;2,947;2,28;1,329
28.03.2023 15:26:42;2,76;2,227;1,204
28.03.2023 16:26:42;3,018;2,436;1,24
28.03.2023 17:26:42;2,848;2,275;1,236
28.03.2023 18:26:44;2,774;2,286;1,286
28.03.2023 19:26:39;2,825;2,39;1,246
28.03.2023 20:26:44;2,851;2,349;1,236
28.03.2023 21:26:41;2,766;2,302;1,198
28.03.2023 22:26:43;2,854;2,354;1,313
28.03.2023 23:26:42;2,933;2,391;1,171
29.03.2023 00:26:39;2,875;2,319;1,279
29.03.2023 01:26:39;2,876;2,255;1,217
29.03.2023 02:26:40;2,836;2,288;1,269
29.03.2023 03:26:41;2,919;2,317;1,123
29.03.2023 04:26:41;2,87;2,216;1,275
29.03.2023 05:26:43;2,838;2,318;1,233
29.03.2023 06:26:40;2,782;2,307;1,282
29.03.2023 07:26:42;2,921;2,33;1,168
29.03.2023 08:26:42;2,812;2,339;1,269
29.03.2023 09:26:43;2,898;2,296;1,271
29.03.2023 10:26:40;2,993;2,398;1,309
29.03.2023 11:26:42;2,914;2,368;1,156
29.03.2023 12:26:40;2,833;2,332;1,183
29.03.2023 13:26:43;2,873;2,345;1,336
29.03.2023 14:26:41;2,881;2,428;1,24
29.03.2023 15:26:41;2,945;2,473;1,24
29.03.2023 16:26:42;2,931;2,464;1,284
29.03.2023 17:26:43;2,817;2,338;1,321
29.03.2023 18:26:42;2,886;2,258;1,243
29.03.2023 19:26:41;2,889;2,338;1,145
29.03.2023 20:26:39;2,901;2,333;1,168
29.03.2023 21:26:42;2,866;2,389;1,232
29.03.2023 22:26:42;2,876;2,352;1,239
29.03.2023 23:26:43;2,866;2,467;1,279
30.03.2023 00:26:40;2,887;2,396;1,233
30.03.2023 01:26:43;2,854;2,33;1,182
30.03.2023 02:26:41;2,959;2,351;1,286
30.03.2023 03:26:42;2,881;2,284;1,37
30.03.2023 04:26:41;2,909;2,352;1,269
30.03.2023 05:26:38;2,895;2,266;1,159
30.03.2023 06:26:41;2,799;2,347;1,294
30.03.2023 07:26:43;2,886;2,346;1,285
30.03.2023 08:26:41;2,857;2,341;1,13
30.03.2023 09:26:43;2,923;2,394;1,23
30.03.2023 10:26:40;2,84;2,295;1,278
30.03.2023 11:26:38;2,967;2,628;1,352
30.03.2023 12:26:42;2,966;2,428;1,209
30.03.2023 13:26:41;2,967;2,374;1,238
30.03.2023 14:26:43;2,838;2,4;1,204
30.03.2023 15:26:42;2,959;2,38;1,185
30.03.2023 16:26:43;2,922;2,371;1,324
30.03.2023 17:26:39;2,877;2,287;1,228
30.03.2023 18:26:43;2,924;2,351;1,235
30.03.2023 19:26:43;2,91;2,372;1,32
30.03.2023 20:26:44;2,919;2,342;1,277
30.03.2023 21:26:40;2,955;2,324;1,192
30.03.2023 22:26:42;2,942;2,359;1,18
30.03.2023 23:26:41;2,823;2,331;1,259
31.03.2023 00:26:40;2,901;2,292;1,198
31.03.2023 01:26:42;2,894;2,329;1,329
31.03.2023 02:26:38;2,911;2,332;1,257
31.03.2023 03:26:39;2,887;2,346;1,236
31.03.2023 04:26:37;2,863;2,286;1,177
31.03.2023 05:26:38;2,823;2,327;1,217
31.03.2023 06:26:38;2,856;2,346;1,219
31.03.2023 07:26:40;2,836;2,361;1,258
31.03.2023 08:26:38;2,957;2,389;1,249
31.03.2023 09:26:40;2,922;2,321;1,232
31.03.2023 10:26:39;2,885;2,424;1,185
31.03.2023 11:26:40;2,93;2,367;1,256
31.03.2023 12:26:40;2,862;2,338;1,212
31.03.2023 13:26:39;2,919;2,377;1,194
31.03.2023 14:26:39;2,93;2,386;1,285
31.03.2023 15:26:41;2,974;2,354;1,271
31.03.2023 16:26:41;2,945;2,361;1,312
31.03.2023 17:26:40;2,862;2,364;1,156
31.03.2023 18:26:39;2,87;2,287;1,24
31.03.2023 19:26:42;2,949;2,455;1,302
31.03.2023 20:26:42;2,92;2,354;1,199
31.03.2023 21:26:42;2,939;2,408;1,227
31.03.2023 22:26:41;2,946;2,304;1,274
31.03.2023 23:26:42;2,873;2,333;1,237
01.04.2023 00:26:39;2,916;2,314;1,308
01.04.2023 01:26:39;2,841;2,365;1,242
01.04.2023 02:26:38;2,904;2,332;1,249
01.04.2023 03:26:41;2,909;2,344;1,272
01.04.2023 04:26:38;2,91;2,316;1,216
01.04.2023 05:26:42;2,856;2,313;1,314
01.04.2023 06:26:38;2,928;2,456;1,319
01.04.2023 07:26:43;2,924;2,407;1,314
01.04.2023 08:26:38;2,908;2,345;1,185
01.04.2023 10:26:49;2,915;2,323;1,308
01.04.2023 11:26:41;2,938;2,351;1,181
01.04.2023 12:26:42;2,931;2,397;1,201
01.04.2023 13:26:39;2,865;2,318;1,232
01.04.2023 14:26:39;2,959;2,358;1,232
01.04.2023 15:26:42;2,87;2,327;1,291
01.04.2023 16:26:41;2,895;2,347;1,246
01.04.2023 17:26:41;2,89;2,371;1,296
01.04.2023 18:26:41;2,798;2,289;1,177
01.04.2023 19:26:41;2,828;2,353;1,209
01.04.2023 20:26:41;2,915;2,327;1,279
01.04.2023 21:26:43;2,831;2,388;1,243
01.04.2023 22:26:41;2,878;2,322;1,196
01.04.2023 23:26:41;2,911;2,363;1,273
02.04.2023 00:26:41;2,922;2,378;1,195
02.04.2023 01:26:42;2,861;2,467;1,314
02.04.2023 02:26:39;2,835;2,393;1,227
02.04.2023 03:26:40;2,795;2,289;1,243
02.04.2023 04:26:40;2,905;2,36;1,216
02.04.2023 05:26:41;2,887;2,377;1,309
02.04.2023 06:26:40;2,818;2,247;1,22
02.04.2023 07:26:42;2,843;2,364;1,289
02.04.2023 08:26:40;2,848;2,452;1,27
02.04.2023 09:26:39;2,814;2,321;1,294
02.04.2023 10:26:41;2,797;2,323;1,19
02.04.2023 11:26:42;2,801;2,312;1,281
02.04.2023 12:26:42;2,791;2,322;1,291
02.04.2023 13:26:39;2,921;2,381;1,263
02.04.2023 14:26:40;2,841;2,278;1,293
02.04.2023 15:26:43;2,891;2,333;1,388
02.04.2023 16:26:42;2,863;2,403;1,322
02.04.2023 17:26:40;2,836;2,489;1,408
02.04.2023 18:26:41;2,888;2,383;1,23
02.04.2023 19:26:40;2,86;2,352;1,205
02.04.2023 20:26:40;2,897;2,299;1,205
02.04.2023 21:26:42;2,887;2,324;1,129
02.04.2023 22:26:40;2,918;2,342;1,234
02.04.2023 23:26:39;2,875;2,345;1,238
03.04.2023 00:26:37;2,933;2,418;1,299
03.04.2023 01:26:40;2,945;2,328;1,32
03.04.2023 02:26:42;2,92;2,47;1,31
03.04.2023 03:26:42;2,923;2,432;1,259
03.04.2023 04:26:41;2,799;2,323;1,239
03.04.2023 05:26:39;2,744;2,272;1,22
03.04.2023 06:26:40;2,7;2,315;1,241
03.04.2023 07:26:41;2,833;2,324;1,217
03.04.2023 08:26:39;2,882;2,377;1,344
03.04.2023 09:26:39;2,821;2,414;1,329
03.04.2023 10:26:41;2,891;2,314;1,207
03.04.2023 11:26:41;2,906;2,414;1,307
03.04.2023 12:26:41;3,003;2,393;1,192
03.04.2023 13:26:39;2,969;2,459;1,243
03.04.2023 14:26:40;3,016;2,358;1,181
03.04.2023 15:26:40;3,01;2,445;1,264
03.04.2023 16:26:39;2,976;2,377;1,235
03.04.2023 17:26:43;2,845;2,287;1,321
03.04.2023 18:26:42;2,814;2,352;1,231
03.04.2023 19:26:44;2,913;2,349;1,164
03.04.2023 20:26:43;2,84;2,338;1,18
03.04.2023 21:26:39;2,879;2,352;1,14
03.04.2023 22:26:45;2,901;2,405;1,139
03.04.2023 23:26:39;2,86;2,311;1,24
04.04.2023 00:26:41;3,014;2,419;1,201
04.04.2023 01:26:39;2,932;2,326;1,182
04.04.2023 02:26:41;2,888;2,341;1,183
04.04.2023 03:26:38;2,914;2,357;1,188
04.04.2023 04:26:38;2,968;2,363;1,184
04.04.2023 05:26:42;2,935;2,375;1,199
04.04.2023 06:26:40;2,906;2,311;1,146
04.04.2023 07:26:39;2,922;2,436;1,209
04.04.2023 08:26:42;2,906;2,39;1,342
04.04.2023 09:26:44;2,982;2,434;1,192
04.04.2023 10:26:39;2,916;2,444;1,16
04.04.2023 11:26:40;3,021;2,431;1,202
04.04.2023 12:26:43;3,012;2,357;1,266
04.04.2023 13:26:40;2,966;2,334;1,287
04.04.2023 14:26:39;3,053;2,428;1,243
04.04.2023 15:26:39;3,025;2,431;1,226
04.04.2023 16:26:41;3,01;2,43;1,22
04.04.2023 17:26:42;2,874;2,321;1,254
04.04.2023 18:26:42;2,881;2,377;1,15
04.04.2023 19:26:41;2,958;2,351;1,244
04.04.2023 20:26:42;2,845;2,261;1,201
04.04.2023 21:26:39;2,827;2,267;1,182
04.04.2023 22:26:40;2,905;2,374;1,238
04.04.2023 23:26:42;2,901;2,371;1,255
05.04.2023 00:26:38;2,961;2,353;1,242
05.04.2023 01:26:42;2,916;2,323;1,205
05.04.2023 02:26:43;2,894;2,389;1,208
05.04.2023 03:26:42;2,919;2,351;1,243
05.04.2023 04:26:41;2,919;2,389;1,177
05.04.2023 05:26:41;2,853;2,361;1,195
05.04.2023 06:26:42;2,799;2,393;1,219
05.04.2023 07:26:39;2,908;2,256;1,155
05.04.2023 08:26:38;2,899;2,405;1,212
05.04.2023 09:26:38;2,868;2,328;1,171
05.04.2023 10:26:40;2,991;2,335;1,216
05.04.2023 11:26:41;2,994;2,373;1,262
05.04.2023 12:26:39;3,116;2,435;1,149
05.04.2023 13:26:39;2,917;2,308;1,137
05.04.2023 14:26:43;2,943;2,338;1,258
05.04.2023 15:26:41;3,067;2,363;1,301
05.04.2023 16:26:42;2,953;2,299;1,231
05.04.2023 17:26:43;2,937;2,458;1,177
05.04.2023 18:26:41;2,964;2,362;1,267
05.04.2023 19:26:41;2,858;2,337;1,131
05.04.2023 20:26:43;3,023;2,368;1,277
