t,aX,aY,aZ
10955.690000000719,1.066,0.132,0.251
10958.19300000072,1.047,-0.280,-0.345
10960.69500000072,1.101,-0.712,0.076
10963.19800000072,1.162,-0.164,0.262
10965.700000000721,1.026,0.012,0.137
10968.202000000721,0.777,0.235,0.156
10970.705000000722,0.990,1.265,0.413
10973.207000000722,0.469,-0.156,-0.013
10975.710000000723,0.647,-0.057,0.141
10978.212000000723,1.295,0.140,-0.301
10980.715000000724,1.273,-0.713,-0.188
10983.217000000725,1.500,-1.188,0.040
10985.720000000725,1.940,0.359,-0.461
10988.222000000726,0.751,0.040,0.649
10990.724000000726,0.559,0.581,0.287
10993.227000000727,0.762,0.394,-0.063
10995.729000000727,0.762,0.394,-0.063
10998.232000000728,1.015,-0.138,0.108
11000.734000000728,1.454,0.065,-0.212
11003.237000000729,1.430,-0.195,0.065
11005.739000000729,1.140,-0.359,0.023
11008.24200000073,1.017,0.811,0.515
11010.74400000073,0.884,0.336,0.032
11013.24600000073,0.734,-0.515,0.281
11015.749000000731,1.003,0.172,0.329
11018.251000000731,1.019,-0.153,-0.290
11020.754000000732,1.124,-0.812,0.023
11023.256000000732,1.186,-0.338,0.249
11025.759000000733,1.152,-0.031,0.074
11028.261000000733,0.812,0.241,0.160
11030.763000000734,0.901,1.280,0.482
11033.266000000734,0.394,-0.062,-0.005
11035.768000000735,0.394,-0.062,-0.005
11038.271000000736,0.626,-0.102,0.124
11040.773000000736,1.429,0.118,-0.346
11043.276000000737,1.326,-0.583,-0.138
11045.778000000737,1.530,-1.133,-0.005
11048.281000000738,1.876,0.553,-0.414
11050.783000000738,0.699,-0.056,0.512
11053.285000000738,0.561,0.359,0.280
11055.788000000739,0.902,0.390,-0.048
11058.29000000074,1.109,-0.057,0.015
11060.79300000074,1.391,-0.051,-0.152
11063.29500000074,1.404,-0.220,0.074
11065.798000000741,1.027,-0.249,0.065
11068.300000000741,0.865,0.750,0.555
11070.803000000742,0.922,0.579,-0.004
11073.305000000742,0.751,-0.473,0.178
11075.807000000743,0.936,0.146,0.353
11078.310000000743,0.936,0.146,0.353
11080.812000000744,1.022,-0.203,-0.274
11083.315000000744,1.105,-0.929,-0.091
11085.817000000745,1.170,-0.508,0.273
11088.320000000745,1.344,0.038,-0.009
11090.822000000746,0.854,0.116,0.381
11093.325000000747,0.859,1.145,0.352
11095.827000000747,0.374,0.215,0.015
11098.329000000747,0.672,-0.039,0.149
11100.832000000748,1.496,0.179,-0.363
11103.334000000748,1.373,-0.578,-0.063
11105.837000000749,1.522,-1.078,-0.025
11108.33900000075,1.729,0.738,-0.194
11110.84200000075,0.690,-0.040,0.345
11113.34400000075,0.646,0.110,0.228
11115.84600000075,1.086,0.311,-0.004
11118.349000000751,1.112,-0.127,-0.078
11120.851000000752,1.112,-0.127,-0.078
11123.354000000752,1.297,-0.161,-0.062
11125.856000000753,1.340,-0.127,0.105
11128.359000000753,0.938,-0.039,0.117
11130.861000000754,0.805,0.577,0.434
11133.364000000754,0.998,0.767,0.101
11135.866000000755,0.690,-0.468,0.100
11138.368000000755,0.836,0.272,0.351
11140.871000000756,1.027,-0.179,-0.289
11143.373000000756,1.152,-1.056,-0.124
11145.876000000757,1.257,-0.664,0.219
11148.378000000757,1.562,0.107,-0.143
11150.881000000758,0.854,0.155,0.452
11153.383000000758,0.793,1.015,0.309
11155.886000000759,0.389,0.375,0.031
11158.38800000076,0.725,-0.125,0.199
11160.89000000076,1.498,0.186,-0.372
11163.39300000076,1.498,0.186,-0.372
11165.89500000076,1.402,-0.485,-0.039
11168.398000000761,1.509,-0.913,-0.024
11170.900000000762,1.609,0.789,-0.062
11173.403000000762,0.678,-0.125,0.245
11175.905000000763,0.659,0.023,0.362
11178.408000000763,1.124,0.371,0.081
11180.910000000764,1.147,-0.177,-0.213
11183.412000000764,1.254,-0.435,0.062
11185.915000000765,1.305,-0.127,0.140
11188.417000000765,0.882,0.068,0.202
11190.920000000766,0.728,0.446,0.340
11193.422000000766,1.007,0.959,0.226
11195.925000000767,0.687,-0.368,0.035
11198.427000000767,0.745,0.168,0.282
11200.930000000768,1.086,-0.091,-0.346
11203.432000000768,1.203,-0.957,-0.149
11205.934000000769,1.203,-0.957,-0.149
11208.43700000077,1.303,-0.806,0.215
11210.93900000077,1.712,0.145,-0.283
11213.44200000077,0.831,0.059,0.594
11215.94400000077,0.663,0.922,0.259
11218.447000000771,0.394,0.519,0.007
11220.949000000772,0.815,-0.199,0.184
11223.451000000772,1.523,0.104,-0.361
11225.954000000773,1.428,-0.403,-0.028
11228.456000000773,1.410,-0.718,-0.010
11230.959000000774,1.434,0.874,0.164
11233.461000000774,0.754,-0.102,0.136
11235.964000000775,0.717,-0.140,0.269
11238.466000000775,1.124,0.277,0.284
11240.969000000776,1.081,-0.205,-0.278
11243.471000000776,1.187,-0.524,0.094
11245.973000000777,1.187,-0.524,0.094
11248.476000000777,1.273,-0.111,0.207
11250.978000000778,0.883,0.020,0.210
11253.481000000778,0.714,0.319,0.245
11255.983000000779,0.995,1.139,0.405
11258.48600000078,0.577,-0.267,0.027
11260.98800000078,0.715,0.059,0.194
11263.49100000078,1.194,-0.129,-0.274
11265.99300000078,1.184,-0.945,-0.155
11268.495000000781,1.375,-0.863,0.178
11270.998000000782,1.842,0.251,-0.438
11273.500000000782,0.815,-0.075,0.648
11276.003000000783,0.660,0.780,0.251
11278.505000000783,0.584,0.562,-0.051
11281.008000000784,0.930,-0.133,0.148
11283.510000000784,1.559,0.097,-0.312
11286.013000000785,1.496,-0.345,-0.023
11288.515000000785,1.496,-0.345,-0.023
11291.017000000786,1.328,-0.598,-0.041
11293.520000000786,1.300,0.871,0.395
11296.022000000787,0.765,0.050,0.019
11298.525000000787,0.759,-0.110,0.188
11301.027000000788,1.101,0.191,0.198
11303.530000000788,1.074,-0.322,-0.360
11306.032000000789,1.148,-0.660,0.059
11308.53400000079,1.194,-0.063,0.230
11311.03700000079,0.944,0.030,0.163
11313.53900000079,0.761,0.188,0.123
11316.04200000079,1.003,1.220,0.465
11318.544000000791,0.431,-0.185,0.110
11321.047000000792,0.644,0.062,0.151
11323.549000000792,1.265,-0.035,-0.310
11326.052000000793,1.256,-0.836,-0.169
11328.554000000793,1.448,-1.031,0.129
11331.056000000794,1.448,-1.031,0.129
11333.559000000794,1.913,0.312,-0.445
11336.061000000795,0.742,-0.007,0.694
11338.564000000795,0.590,0.753,0.269
11341.066000000796,0.703,0.519,-0.051
11343.569000000796,0.934,-0.231,0.175
11346.071000000797,1.485,0.109,-0.259
11348.574000000797,1.487,-0.172,0.030
11351.076000000798,1.228,-0.427,-0.028
11353.578000000798,1.104,0.762,0.490
11356.081000000799,0.831,0.188,-0.056
11358.583000000799,0.776,-0.273,0.232
11361.0860000008,1.076,0.309,0.237
11363.5880000008,1.069,-0.296,-0.395
11366.0910000008,1.117,-0.816,0.034
11368.593000000801,1.193,-0.191,0.251
11371.096000000802,1.065,-0.013,0.109
11373.598000000802,1.065,-0.013,0.109
11376.100000000803,0.818,0.187,0.155
11378.603000000803,0.956,1.398,0.487
11381.105000000804,0.430,-0.055,-0.008
11383.608000000804,0.581,-0.118,0.148
11386.110000000805,1.319,0.053,-0.341
11388.613000000805,1.293,-0.666,-0.185
11391.115000000806,1.506,-1.106,0.037
11393.617000000806,1.956,0.359,-0.492
11396.120000000807,0.740,-0.072,0.532
11398.622000000807,0.526,0.688,0.319
11401.125000000808,0.803,0.538,-0.031
11403.627000000808,1.027,-0.207,0.078
11406.130000000809,1.449,0.006,-0.200
11408.632000000809,1.461,-0.158,0.065
11411.13500000081,1.128,-0.317,0.027
11413.63700000081,1.128,-0.317,0.027
11416.13900000081,0.987,0.757,0.522
11418.642000000811,0.862,0.374,0.053
11421.144000000812,0.764,-0.435,0.326
11423.647000000812,1.047,0.202,0.355
11426.149000000813,1.016,-0.258,-0.348
11428.652000000813,1.124,-0.852,-0.013
11431.154000000814,1.188,-0.320,0.256
11433.657000000814,1.184,-0.082,0.065
11436.159000000815,0.836,0.116,0.296
11438.661000000815,0.949,1.421,0.389
11441.164000000816,0.397,0.077,-0.036
11443.666000000816,0.649,-0.187,0.132
11446.169000000817,1.478,0.117,-0.330
11448.671000000817,1.342,-0.562,-0.157
11451.174000000818,1.461,-1.099,0.027
11453.676000000818,1.827,0.538,-0.325
11456.179000000819,1.827,0.538,-0.325
11458.681000000819,0.690,-0.024,0.433
11461.18300000082,0.600,0.347,0.249
11463.68600000082,0.949,0.358,0.124
11466.18800000082,1.048,-0.207,-0.039
11468.691000000821,1.362,-0.051,-0.066
11471.193000000821,1.429,-0.156,0.086
11473.696000000822,1.062,-0.226,0.065
11476.198000000823,0.848,0.639,0.472
11478.700000000823,0.915,0.679,0.094
11481.203000000824,0.726,-0.450,0.259
11483.705000000824,0.957,0.148,0.324
11486.208000000825,1.050,-0.270,-0.301
11488.710000000825,1.105,-0.947,-0.094
11491.213000000826,1.144,-0.481,0.284
11493.715000000826,1.348,-0.020,-0.017
11496.218000000827,0.875,0.164,0.398
11498.720000000827,0.875,0.164,0.398
11501.222000000827,0.898,1.232,0.328
11503.725000000828,0.383,0.225,-0.035
11506.227000000828,0.652,-0.191,0.184
11508.730000000829,1.529,0.262,-0.358
11511.23200000083,1.405,-0.483,-0.113
11513.73500000083,1.507,-1.155,-0.001
11516.23700000083,1.730,0.648,-0.176
11518.740000000831,0.680,0.012,0.367
11521.242000000831,0.586,0.206,0.288
11523.744000000832,1.034,0.243,-0.008
11526.247000000832,1.098,-0.202,-0.106
11528.749000000833,1.270,-0.189,-0.031
11531.252000000834,1.357,-0.078,0.107
11533.754000000834,0.987,-0.087,0.155
11536.257000000835,0.827,0.574,0.371
11538.759000000835,0.968,0.842,0.180
11541.262000000836,0.968,0.842,0.180
11543.764000000836,0.651,-0.447,0.110
11546.266000000836,0.860,0.175,0.289
11548.769000000837,1.037,-0.187,-0.306
11551.271000000837,1.137,-0.961,-0.129
11553.774000000838,1.242,-0.733,0.236
11556.276000000838,1.530,0.021,-0.142
11558.779000000839,0.860,0.245,0.522
11561.28100000084,0.769,1.108,0.312
11563.78400000084,0.347,0.281,0.019
11566.28600000084,0.722,-0.231,0.187
11568.78800000084,1.547,0.198,-0.338
11571.291000000841,1.418,-0.421,0.023
11573.793000000842,1.456,-0.942,-0.041
11576.296000000842,1.589,0.812,-0.010
11578.798000000843,0.684,-0.075,0.215
11581.301000000843,0.646,0.062,0.297
11583.803000000844,0.646,0.062,0.297
11586.305000000844,1.105,0.264,0.070
11588.808000000845,1.108,-0.134,-0.185
11591.310000000845,1.228,-0.419,0.055
11593.813000000846,1.327,-0.218,0.172
11596.315000000846,0.943,-0.024,0.201
11598.818000000847,0.756,0.522,0.301
11601.320000000847,0.951,1.094,0.313
11603.823000000848,0.610,-0.438,0.090
11606.325000000848,0.709,0.062,0.251
11608.827000000849,1.109,-0.078,-0.260
11611.33000000085,1.178,-0.935,-0.196
11613.83200000085,1.324,-0.897,0.188
11616.33500000085,1.727,0.163,-0.296
11618.83700000085,0.850,0.108,0.632
11621.340000000851,0.681,0.887,0.249
11623.842000000852,0.452,0.444,-0.066
11626.345000000852,0.452,0.444,-0.066
11628.847000000853,0.857,-0.150,0.184
11631.349000000853,1.522,0.148,-0.345
11633.852000000854,1.465,-0.419,-0.020
11636.354000000854,1.359,-0.716,-0.036
11638.857000000855,1.378,0.969,0.309
11641.359000000855,0.720,0.043,0.027
11643.862000000856,0.741,-0.207,0.382
11646.364000000856,1.154,0.175,0.226
11648.867000000857,1.063,-0.161,-0.244
11651.369000000857,1.144,-0.522,0.077
11653.871000000858,1.246,-0.179,0.194
11656.374000000858,0.965,0.040,0.226
11658.876000000859,0.749,0.342,0.262
11661.37900000086,1.007,1.257,0.309
11663.88100000086,0.555,-0.325,-0.024
11666.38400000086,0.555,-0.325,-0.024
11668.88600000086,0.684,0.069,0.129
11671.388000000861,1.226,-0.051,-0.266
11673.891000000862,1.211,-0.952,-0.169
11676.393000000862,1.371,-1.017,0.134
11678.896000000863,1.837,0.378,-0.316
11681.398000000863,0.859,0.078,0.607
11683.901000000864,0.603,0.702,0.265
11686.403000000864,0.590,0.449,-0.060
11688.906000000865,0.938,-0.087,0.199
11691.408000000865,1.515,0.163,-0.282
11693.910000000866,1.483,-0.307,-0.004
11696.413000000866,1.292,-0.535,-0.046
11698.915000000867,1.223,0.883,0.392
11701.418000000867,0.727,0.116,-0.016
11703.920000000868,0.742,-0.236,0.297
11706.423000000868,1.102,0.210,0.226
11708.925000000869,1.102,0.210,0.226
11711.42800000087,1.008,-0.263,-0.329
11713.93000000087,1.098,-0.720,0.086
11716.43200000087,1.212,-0.153,0.215
11718.93500000087,0.976,0.118,0.163
11721.437000000871,0.782,0.253,0.131
11723.940000000872,1.027,1.188,0.472
11726.442000000872,0.484,-0.229,0.020
11728.945000000873,0.595,0.040,0.196
11731.447000000873,1.280,0.039,-0.380
11733.950000000874,1.280,-0.877,-0.147
11736.452000000874,1.469,-1.082,0.077
11738.954000000875,1.930,0.399,-0.431
11741.457000000875,0.757,0.029,0.688
11743.959000000876,0.531,0.612,0.280
11746.462000000876,0.654,0.508,0.023
11748.964000000877,0.999,-0.166,0.180
11751.467000000877,0.999,-0.166,0.180
11753.969000000878,1.441,0.022,-0.257
11756.471000000878,1.452,-0.257,-0.008
11758.974000000879,1.193,-0.316,0.047
11761.47600000088,1.101,0.828,0.508
11763.97900000088,0.831,0.233,-0.033
11766.48100000088,0.757,-0.383,0.188
11768.98400000088,1.069,0.319,0.295
11771.486000000881,1.043,-0.231,-0.320
11773.989000000882,1.120,-0.893,0.032
11776.491000000882,1.199,-0.288,0.272
11778.993000000883,1.108,0.038,0.084
11781.496000000883,0.788,0.227,0.118
11783.998000000884,0.951,1.222,0.488
11786.501000000884,0.399,-0.031,0.012
11789.003000000885,0.609,-0.110,0.137
11791.506000000885,1.390,0.045,-0.366
11794.008000000886,1.390,0.045,-0.366
11796.511000000886,1.308,-0.687,-0.080
11799.013000000887,1.480,-1.004,0.069
11801.515000000887,1.905,0.524,-0.442
11804.018000000888,0.702,-0.122,0.594
11806.520000000888,0.551,0.438,0.273
11809.023000000889,0.891,0.465,0.047
11811.52500000089,1.062,-0.138,0.086
11814.02800000089,1.410,-0.118,-0.180
11816.53000000089,1.475,-0.227,0.030
11819.03300000089,1.094,-0.215,0.090
11821.535000000891,0.930,0.790,0.551
11824.037000000892,0.889,0.436,-0.035
11826.540000000892,0.797,-0.457,0.215
11829.042000000893,1.000,0.202,0.295
11831.545000000893,0.999,-0.301,-0.344
11834.047000000894,1.090,-0.937,-0.043
11836.550000000894,1.090,-0.937,-0.043
11839.052000000895,1.176,-0.307,0.309
11841.554000000895,1.257,0.030,0.038
11844.057000000896,0.851,0.113,0.225
11846.559000000896,0.923,1.225,0.452
11849.062000000897,0.324,0.183,0.050
11851.564000000897,0.649,-0.118,0.085
11854.067000000898,1.465,0.050,-0.413
11856.569000000898,1.362,-0.602,-0.108
11859.072000000899,1.512,-1.055,0.022
11861.5740000009,1.806,0.621,-0.325
11864.0760000009,0.691,-0.117,0.409
11866.5790000009,0.581,0.306,0.256
11869.0810000009,0.992,0.430,0.094
11871.584000000901,1.078,-0.191,-0.035
11874.086000000902,1.336,-0.127,-0.056
11876.589000000902,1.336,-0.127,-0.056
11879.091000000903,1.404,-0.035,0.097
11881.594000000903,1.034,-0.102,0.132
11884.096000000904,0.836,0.605,0.465
11886.598000000904,0.892,0.523,0.103
11889.101000000905,0.733,-0.466,0.300
11891.603000000905,0.922,0.191,0.240
11894.106000000906,1.094,-0.298,-0.274
11896.608000000906,1.144,-1.008,-0.127
11899.111000000907,1.172,-0.446,0.277
11901.613000000907,1.407,0.109,-0.080
11904.116000000908,0.905,0.097,0.469
11906.618000000908,0.892,1.151,0.265
11909.120000000908,0.351,0.305,0.023
11911.623000000909,0.636,-0.231,0.176
11914.12500000091,1.508,0.181,-0.352
11916.62800000091,1.444,-0.392,-0.074
11919.13000000091,1.444,-0.392,-0.074
11921.633000000911,1.498,-1.023,-0.051
11924.135000000912,1.686,0.632,-0.091
11926.638000000912,0.690,-0.109,0.342
11929.140000000913,0.621,0.230,0.181
11931.642000000913,1.087,0.373,0.065
11934.145000000914,1.090,-0.266,-0.169
11936.647000000914,1.246,-0.294,0.055
11939.150000000915,1.326,-0.001,0.175
11941.652000000915,0.934,0.015,0.168
11944.155000000916,0.754,0.429,0.324
11946.657000000916,0.972,0.840,0.253
11949.159000000916,0.646,-0.477,0.235
11951.662000000917,0.827,0.175,0.297
11954.164000000917,1.092,-0.181,-0.301
11956.667000000918,1.139,-0.938,-0.149
11959.169000000918,1.259,-0.720,0.254
11961.672000000919,1.259,-0.720,0.254
11964.17400000092,1.644,0.059,-0.215
11966.67700000092,0.873,0.095,0.612
11969.17900000092,0.718,1.054,0.238
11971.68100000092,0.378,0.399,-0.046
11974.184000000922,0.773,-0.282,0.227
11976.686000000922,1.595,0.188,-0.310
11979.189000000923,1.475,-0.294,-0.024
11981.691000000923,1.415,-0.806,-0.024
11984.194000000924,1.523,0.753,0.132
11986.696000000924,0.712,-0.082,0.116
11989.199000000925,0.680,-0.025,0.226
11991.701000000925,1.124,0.257,-0.009
11994.203000000925,1.112,-0.273,-0.270
11996.706000000926,1.226,-0.383,0.063
11999.208000000926,1.315,-0.078,0.203
12001.711000000927,0.936,-0.048,0.187
12004.213000000927,0.936,-0.048,0.187
12006.716000000928,0.718,0.335,0.206
12009.218000000928,0.990,1.142,0.452
12011.721000000929,0.593,-0.385,0.112
12014.22300000093,0.740,0.015,0.172
12016.72500000093,1.172,-0.110,-0.310
12019.22800000093,1.149,-0.903,-0.122
12021.73000000093,1.312,-0.838,0.215
12024.233000000931,1.784,0.157,-0.329
12026.735000000932,0.815,0.065,0.690
12029.238000000933,0.648,0.868,0.212
12031.740000000933,0.456,0.434,-0.020
12034.242000000933,0.878,-0.187,0.202
12036.745000000934,1.586,0.249,-0.305
12039.247000000934,1.503,-0.290,-0.032
12041.750000000935,1.343,-0.716,-0.069
12044.252000000935,1.312,0.815,0.303
12046.755000000936,1.312,0.815,0.303
12049.257000000936,0.732,0.131,0.038
12051.760000000937,0.727,-0.181,0.253
12054.262000000937,1.159,0.164,0.117
12056.764000000938,1.046,-0.297,-0.301
12059.267000000938,1.131,-0.474,0.128
12061.769000000939,1.212,-0.051,0.201
12064.27200000094,0.936,-0.017,0.206
12066.77400000094,0.737,0.242,0.188
12069.27700000094,0.978,1.234,0.374
12071.77900000094,0.499,-0.220,-0.001
12074.282000000941,0.664,-0.009,0.147
12076.784000000942,1.264,-0.001,-0.352
12079.286000000942,1.220,-0.863,-0.165
12081.789000000943,1.405,-1.079,0.134
12084.291000000943,1.902,0.301,-0.431
12086.794000000944,1.902,0.301,-0.431
12089.296000000944,0.798,0.142,0.634
12091.799000000945,0.593,0.699,0.235
12094.301000000945,0.654,0.319,-0.066
12096.804000000946,0.930,-0.230,0.194
12099.306000000946,1.550,0.259,-0.281
12101.808000000947,1.512,-0.196,-0.027
12104.311000000947,1.230,-0.560,-0.031
12106.813000000948,1.159,0.795,0.483
12109.316000000948,0.824,0.212,0.038
12111.818000000949,0.772,-0.297,0.430
12114.32100000095,1.097,0.144,0.211
12116.82300000095,0.978,-0.259,-0.312
12119.32500000095,1.090,-0.751,0.109
12121.82800000095,1.211,-0.187,0.237
12124.330000000951,1.076,-0.001,0.126
12126.833000000952,0.767,0.198,0.194
12129.335000000952,0.767,0.198,0.194
12131.838000000953,0.953,1.288,0.398
12134.340000000953,0.485,-0.140,-0.031
12136.843000000954,0.646,-0.031,0.132
12139.345000000954,1.323,0.171,-0.377
12141.847000000955,1.241,-0.711,-0.227
12144.350000000955,1.451,-1.172,0.121
12146.852000000956,1.965,0.449,-0.452
12149.355000000956,0.735,-0.008,0.568
12151.857000000957,0.498,0.499,0.312
12154.360000000957,0.773,0.371,-0.085
12156.862000000958,1.065,-0.109,0.101
12159.365000000958,1.559,0.102,-0.233
12161.867000000959,1.504,-0.205,0.022
12164.36900000096,1.137,-0.359,-0.031
12166.87200000096,1.014,0.829,0.523
12169.37400000096,0.862,0.390,0.029
12171.87700000096,0.862,0.390,0.029
12174.379000000961,0.766,-0.509,0.257
12176.882000000962,1.030,0.163,0.313
12179.384000000962,0.972,-0.188,-0.275
12181.887000000963,1.069,-0.859,0.038
12184.389000000963,1.190,-0.360,0.257
12186.891000000964,1.209,-0.024,0.117
12189.394000000964,0.790,0.190,0.271
12191.896000000965,0.913,1.281,0.376
12194.399000000965,0.390,0.054,-0.007
12196.901000000966,0.648,-0.094,0.109
12199.404000000966,1.469,0.171,-0.349
12201.906000000967,1.324,-0.616,-0.153
12204.409000000967,1.465,-1.195,0.027
12206.911000000968,1.853,0.603,-0.364
12209.413000000968,0.719,-0.032,0.452
12211.916000000969,0.719,-0.032,0.452
12214.41800000097,0.550,0.234,0.269
12216.92100000097,0.894,0.334,-0.007
12219.42300000097,1.063,-0.031,0.023
12221.92600000097,1.426,-0.044,-0.141
12224.428000000971,1.453,-0.220,0.062
12226.930000000972,1.094,-0.205,0.081
12229.433000000972,0.840,0.687,0.523
12231.935000000973,0.904,0.603,0.048
12234.438000000973,0.773,-0.457,0.184
12236.940000000974,0.938,0.180,0.367
12239.443000000974,1.015,-0.266,-0.345
12241.945000000975,1.059,-0.957,-0.082
12244.448000000975,1.179,-0.508,0.280
12246.950000000976,1.351,0.084,-0.017
12249.452000000976,0.858,0.160,0.318
12251.955000000977,0.852,1.051,0.382
12254.457000000977,0.371,0.206,0.082
12256.960000000978,0.371,0.206,0.082
12259.462000000978,0.687,-0.016,0.132
12261.965000000979,1.526,0.196,-0.366
12264.46700000098,1.406,-0.582,-0.038
12266.97000000098,1.461,-1.149,-0.062
12269.47200000098,1.719,0.732,-0.160
12271.97400000098,0.668,-0.020,0.384
12274.477000000981,0.612,0.139,0.258
12276.979000000982,1.040,0.309,0.090
12279.482000000982,1.047,-0.141,-0.031
12281.984000000983,1.292,-0.188,-0.032
12284.487000000983,1.368,-0.102,0.121
